,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words,at,ni,roa,prcc_f,dvt,Stock Return,Industry
290,949158,CRAY INC,2014-02-13,3,0,24,9,8,2,0,0,0,2,8,3,0,0,12777,651.434,62.323,0.095670475,34.48,0.0,-20.35962877,Manufacturing
291,1141103,CROSS COUNTRY HEALTHCARE INC,2014-03-18,4,1,26,32,4,0,3,2,0,7,3,3,2,0,13401,325.133,-31.783,-0.097753842,12.48,0.0,-20.03205128,Services
292,1179060,CROSSTEX ENERGY LP,2014-02-28,2,0,56,2,11,4,0,0,0,8,5,6,0,0,17244,8592.7,181.1,0.02107603,29.01,239.8,821.7511203,"Transportation, Communications, Electric, Gas, Sanitation"
293,1219601,CROWN HOLDINGS INC,2014-03-03,7,0,18,6,5,2,0,0,1,2,5,0,0,0,11101,9708.0,387.0,0.03986403,50.9,0.0,-12.43614931,Manufacturing
294,784199,CRYOLIFE INC,2014-02-21,4,0,38,42,27,3,0,0,0,15,10,1,0,0,24639,176.157,7.322,0.041565195,11.33,3.295,26.96381289,Manufacturing
295,277948,CSX CORP,2014-02-12,1,0,14,2,1,0,0,0,0,0,0,0,0,0,3502,33053.0,1927.0,0.058300306,36.23,629.0,1715.539608,"Transportation, Communications, Electric, Gas, Sanitation"
296,1439199,CTPARTNERS EXECUTIVE SEARCH INC.,2014-03-12,3,0,11,5,2,0,0,0,0,1,3,0,1,0,3882,92.357,3.307,0.035806707,15.19,0.0,-63.13364055,Services
297,39263,"CULLEN/FROST BANKERS, INC.",2014-02-06,7,4,100,5,4,2,0,0,0,2,6,3,4,0,16865,28277.775,277.97700000000003,0.009830229,70.64,135.241,196.8162514,Retail Trade
298,26172,CUMMINS INC,2014-02-18,4,0,25,4,11,0,0,0,0,4,2,3,1,0,5645,15776.0,1651.0,0.104652637,144.17,512.0,352.9166956,Manufacturing
299,1108205,CURIS INC,2014-03-13,14,0,41,15,12,3,0,2,0,10,8,15,0,0,33649,62.614,-18.729,-0.299118408,1.5,0.0,88,Manufacturing
300,1162461,CUTERA INC,2014-03-18,3,0,12,4,2,2,0,0,0,2,1,6,3,0,9510,108.913,-10.612,-0.097435568,10.68,0.0,-4.68164794,Manufacturing
301,1122897,CVENT INC,2014-03-21,9,0,28,9,15,2,0,1,0,6,3,2,0,1,16111,300.908,1.794,0.005961955,27.84,0.0,30.7112069,Services
302,1425292,"CVR PARTNERS, LP",2014-02-26,3,0,33,4,4,1,0,0,0,12,5,5,0,0,19444,578.839,76.149,0.131554716,9.74,103.09,1127.412731,Manufacturing
303,64803,CVS CAREMARK CORP,2014-02-11,8,0,19,3,2,0,0,0,0,1,9,4,0,0,10020,74252.0,4644.0,0.06254377,96.31,1288.0,1311.660264,Retail Trade
304,1391636,CYAN INC,2014-03-25,8,0,22,5,19,7,0,0,0,10,3,12,0,0,13706,115.675,-59.224,-0.511986168,2.5,0.0,111.6,Services
305,885306,CYNOSURE INC,2014-03-17,6,0,22,8,8,4,0,0,0,5,4,6,0,0,11407,457.724,31.338,0.068464839,27.42,0.0,-2.84463895,Manufacturing
306,1396446,"CYS Investments, Inc.",2014-02-14,7,1,49,2,2,1,0,0,0,6,10,4,0,0,13443,14895.863,425.609,0.028572296,8.72,221.65900000000002,2526.938073,"Finance, Insurance, and Real Estate"
307,1061983,CYTOKINETICS INC,2014-03-07,15,0,20,8,9,2,0,1,0,2,5,9,0,1,15663,132.968,-14.646,-0.110146802,8.01,0.0,-18.85143571,Manufacturing
308,799698,CYTRX CORP,2014-03-05,9,0,13,3,5,0,0,1,0,5,8,7,0,0,11019,85.693,-30.118,-0.35146394700000005,2.74,0.0,128.8321168,Manufacturing
309,1299033,"Calamos Asset Management, Inc. /DE/",2014-03-14,0,0,11,4,0,1,0,0,0,2,0,5,0,0,5966,607.156,13.53,0.022284223,13.32,10.09,64.63963964,"Finance, Insurance, and Real Estate"
310,1588869,Cambridge Capital Acquisition Corp,2014-03-28,4,0,26,9,4,0,0,0,2,11,9,1,0,0,11460,81.389,-0.915,-0.011242305,9.9,0.0,#NAME?,ration
311,1411303,"Cape Bancorp, Inc.",2014-03-11,2,2,16,2,4,0,0,0,0,2,1,2,6,0,2802,1079.894,6.784,0.006282098000000001,9.41,2.622,35.83421892,Retail Trade
312,1571329,Capitala Finance Corp.,2014-03-28,13,1,71,5,3,6,1,4,0,12,9,6,4,0,21204,549.866,-3.44,-0.00625607,17.87,24.393,147.8623391,"Finance, Insurance, and Real Estate"
313,1340127,Carbonite Inc,2014-03-05,2,0,24,8,10,4,0,0,0,4,6,3,1,1,14351,131.754,-9.35,-0.070965587,14.27,0.0,-17.09880869,Services
314,1527166,Carlyle Group L.P.,2014-02-27,9,2,150,20,16,2,0,1,1,9,13,8,4,0,47265,35994.3,85.8,0.002383711,27.5,102.7,402.9818182,"Finance, Insurance, and Real Estate"
315,1341141,"CatchMark Timber Trust, Inc.",2014-03-13,3,2,31,6,8,5,0,0,0,7,4,5,4,0,14704,568.316,0.66,0.001161326,11.32,15.335,158.7014134,"Finance, Insurance, and Real Estate"
316,1327467,Celator Pharmaceuticals Inc,2014-03-24,6,0,43,7,8,0,1,1,0,2,4,5,0,0,12993,35.119,-16.903,-0.481306415,1.96,0.0,65.81632653,Manufacturing
317,1102266,"CenterState Banks, Inc.",2014-03-05,1,1,44,6,3,0,0,0,1,3,3,4,0,0,6646,3776.869,12.964,0.003432473,11.91,1.709,-0.428211587,Retail Trade
318,1476045,Chatham Lodging Trust,2014-03-11,2,0,33,5,5,0,0,0,0,3,9,3,1,1,12601,1165.099,66.873,0.05739683900000001,28.97,27.201,64.48394891,"Finance, Insurance, and Real Estate"
319,1340652,"ChemoCentryx, Inc.",2014-03-14,14,4,39,43,19,3,0,2,0,17,9,12,0,0,41210,116.981,-46.929,-0.401167711,6.83,0.0,-15.22693997,Manufacturing
320,1582966,"Cheniere Energy Partners LP Holdings, LLC",2014-02-21,2,0,43,3,8,2,0,0,0,7,3,2,0,0,17009,1.5530000000000002,18.141,11.68126207,22.53,17.146,59.32534399,"Transportation, Communications, Electric, Gas, Sanitation"
321,1571776,Cherry Hill Mortgage Investment Corp,2014-03-26,2,0,51,13,4,3,0,0,1,3,7,13,1,0,22507,531.9259999999998,2.353,0.004423548,18.49,15.249,78.73985938,"Finance, Insurance, and Real Estate"
322,1369868,"China Biologic Products, Inc.",2014-03-12,10,1,25,23,4,1,1,0,0,3,5,2,0,0,44206,446.847,70.917,0.158705329,67.23,0.0,-57.0876097,Manufacturing
323,1421561,China Shengda Packaging Group Inc.,2014-03-28,12,0,31,20,3,1,0,0,0,3,3,4,0,0,23050,170.96099999999996,2.587,0.015132106,0.9282,0.0,-8.424908425,Manufacturing
324,1385280,"Cinemark Holdings, Inc.",2014-02-28,2,0,8,1,1,0,0,0,0,0,0,2,0,0,4801,4151.98,192.61,0.046389915,35.58,115.625,318.6481169,Services
325,1382219,"CleanTech Innovations, Inc.",2014-01-06,8,0,27,11,3,2,0,2,0,4,13,4,0,0,16634,6.884,0.471,0.06841952400000001,7.1701,0.0,4.601051589,Services
326,1441236,Clearwater Paper Corp,2014-02-20,2,0,10,3,9,1,0,1,0,1,1,1,0,0,6111,1585.928,-2.315,-0.001459713,68.55,0.0,-23.41356674,Manufacturing
327,1577095,"ClubCorp Holdings, Inc.",2014-03-21,3,2,36,76,6,1,4,1,0,8,2,4,14,1,22541,2065.071,13.226,0.006404622,17.93,31.565,174.9860569,Services
328,1471261,"Cobalt International Energy, Inc.",2014-02-27,12,0,61,7,10,4,0,0,0,3,4,1,0,0,15224,4450.863,-510.763,-0.114755947,8.89,0.0,85.03937008,Mining
329,1420800,Colfax CORP,2014-02-12,7,0,37,18,11,0,0,3,0,2,2,4,0,0,12038,7245.098000000001,392.098,0.054119075,51.57,21.913,65.99379484,Manufacturing
330,1517228,"CommScope Holding Company, Inc.",2014-02-20,6,0,36,22,6,7,0,0,0,3,7,6,0,0,23414,4955.885,236.772,0.047775927,22.83,0.0,-17.08278581,Manufacturing
331,803649,CommonWealth REIT,2014-02-28,3,2,37,8,3,0,0,0,0,5,7,1,3,0,10127,5761.639,24.012,0.004167564,25.67,61.692,231.133619,"Finance, Insurance, and Real Estate"
332,1345126,Compass Diversified Holdings,2014-03-11,2,1,25,1,6,2,3,1,0,6,2,3,0,0,11304,1547.43,278.835,0.180192319,16.25,69.55199999999999,448.8123077,Manufacturing
333,1299969,"Comstock Holding Companies, Inc.",2014-03-31,1,1,14,3,3,1,0,2,0,2,3,2,1,0,7209,56.367,-6.839,-0.121329856,1.03,0.0,94.17475728,Construction
334,1304421,"Consolidated Communications Holdings, Inc.",2014-03-05,5,0,24,10,17,0,0,0,0,7,3,8,0,0,19025,2220.265,15.067,0.006786127,27.83,66.331,208.8789077,"Transportation, Communications, Electric, Gas, Sanitation"
335,1362705,Constellation Energy Partners LLC,2014-03-27,12,0,44,7,7,3,0,1,1,4,3,3,0,0,15728,173.604,9.503,0.054739522,1.4,0.0,71.42857143,"Transportation, Communications, Electric, Gas, Sanitation"
336,1320461,Cooper-Standard Holdings Inc.,2014-02-28,3,0,14,1,6,4,0,0,0,2,3,0,0,0,6199,2132.7670000000007,42.779,0.020057981000000003,57.88,0.0,-15.1520387,Manufacturing
337,1490892,CoreSite Realty Corp,2014-02-14,6,0,38,24,7,0,0,1,0,1,2,4,1,0,25376,1075.425,22.765,0.021168375,39.05,40.039,84.96542894,"Finance, Insurance, and Real Estate"
338,1136352,Crestwood Equity Partners LP,2014-02-28,3,0,20,4,10,2,0,0,0,4,4,1,1,0,14580,8461.4,56.4,0.0066655640000000006,8.1,102.5,1336.17284,Retail Trade
339,1334036,"Crocs, Inc.",2014-02-25,6,1,21,9,4,2,1,0,0,1,2,4,1,0,9123,806.931,-4.926,-0.006104610999999999,12.49,14.036,139.8398719,Manufacturing
340,1298675,CubeSmart,2014-02-28,3,1,47,18,7,1,0,0,0,7,3,1,2,0,14744,2786.3390000000004,26.379,0.009467262,22.07,89.97399999999999,379.9003172,"Finance, Insurance, and Real Estate"
341,1130166,"Cyclacel Pharmaceuticals, Inc.",2014-03-26,13,0,34,11,10,3,0,2,0,3,5,7,0,0,18827,29.387,-19.387,-0.659713479,0.6999,0.2,502.9432776,Manufacturing
342,1587246,"Cypress Energy Partners, L.P.",2014-03-31,7,0,30,20,12,3,0,1,0,10,15,8,0,0,33956,189.842,-20.152,-0.106151431,14.3,93.277,#NAME?,
343,1175151,Cytosorbents Corp,2014-03-31,5,0,66,28,9,1,0,1,1,4,3,9,0,0,35272,8.469,-9.322,-1.1007202740000002,9.95,9.266,#NAME?,
344,26780,DANA HOLDING CORP,2014-02-21,0,0,13,0,3,0,0,0,0,1,1,0,0,0,3304,4930.0,319.0,0.064705882,21.74,39.0,169.6412144,Manufacturing
345,919745,"DARA BioSciences, Inc.",2014-02-04,7,0,24,7,11,1,0,1,0,1,6,3,0,0,14128,17.752,-9.001,-0.50704146,0.88,0.0,-38.63636364,Manufacturing
346,351998,DATA I/O CORP,2014-03-28,5,0,7,6,2,4,0,0,0,0,5,0,0,0,4630,19.332,1.099,0.056848748,3.38,0.0,-23.96449704,Manufacturing
347,927066,DAVITA HEALTHCARE PARTNERS INC.,2014-02-21,12,1,64,13,14,1,0,2,0,2,6,9,0,0,19412,17942.715,723.1139999999998,0.040301259,75.74,0.0,-16.33218907,Services
348,1170991,DCT Industrial Trust Inc.,2014-02-21,4,0,30,10,3,0,0,0,0,1,0,3,1,0,10469,3451.534,49.164,0.014244101,35.66,94.434,184.8121144,"Finance, Insurance, and Real Estate"
349,931336,DEAN FOODS CO,2014-02-24,2,1,15,16,9,1,0,2,0,2,4,3,2,1,14925,2769.636,-20.296,-0.0073280390000000015,19.38,26.232,124.0557276,Manufacturing
350,872912,"DELCATH SYSTEMS, INC.",2014-03-12,6,0,53,20,7,2,0,5,0,6,5,4,0,0,26358,23.764,-17.381,-0.731400438,1.21,0.0,-78.92561983,Manufacturing
351,1022469,DELTIC TIMBER CORP,2014-03-05,0,0,7,5,1,0,0,0,0,0,2,1,1,0,2329,527.269,19.662,0.037290264,68.4,5.055,6.717836257,Manufacturing
352,1365038,DEMAND MEDIA INC.,2014-03-17,5,1,20,6,10,4,0,0,0,8,5,7,0,0,22980,149.555,-267.357,-1.787683461,6.12,0.0,-5.718954248,Services
353,852772,DENNYS CORP,2014-03-10,4,1,6,2,3,0,0,0,0,0,2,2,0,0,2951,289.858,32.725,0.11290011,10.31,0.0,-30.26188167,Retail Trade
354,1005201,DEPOMED INC,2014-03-17,8,0,18,13,4,1,0,0,1,0,2,1,0,0,17893,711.065,131.762,0.185302328,16.11,0.0,-34.32650528,Manufacturing
355,813298,"DESTINATION XL GROUP, INC.",2014-03-17,2,0,11,16,1,1,0,0,0,1,2,5,0,0,12862,261.1,-12.295,-0.047089238,5.08,0.0,5.905511811,Retail Trade
356,1556739,"DEX MEDIA, INC.",2014-03-14,7,0,14,18,11,0,0,0,1,3,1,0,1,0,12888,1722.0,-371.0,-0.215447154,8.97,0.0,-24.5039019,Services
357,701719,DGSE COMPANIES INC,2014-03-27,5,0,7,5,4,0,0,1,0,3,4,1,0,0,3959,18.909,-4.524,-0.23925115,1.22,0.0,82.78688525,Retail Trade
358,949039,DIAMOND OFFSHORE DRILLING INC,2014-02-24,4,0,28,6,4,3,1,1,0,2,3,6,1,0,8795,8021.289000000002,387.011,0.048247981,36.71,481.642,1367.071643,Mining
359,1089063,DICKS SPORTING GOODS INC,2014-03-28,9,1,31,24,5,2,0,0,0,0,1,6,0,0,10977,3436.198,344.1980000000001,0.100168267,51.65,60.53,118.8383349,Retail Trade
360,707388,DIGIRAD CORP,2014-03-20,7,0,8,22,1,1,0,0,0,1,5,3,1,0,10603,41.901,2.475,0.059067803,4.36,3.713,70.02293578,Services
361,28917,DILLARDS INC,2014-03-27,5,2,7,1,1,1,0,0,0,2,2,4,1,0,4448,4170.071,331.853,0.144208286,113.6,10.202,283442.4133,Retail Trade
362,29002,DIODES INC /DEL/,2014-02-27,10,0,31,9,8,1,0,1,1,7,2,1,0,0,14102,1179.157,63.678,0.054002987,27.57,0.0,-14.54479507,Manufacturing
363,946486,DISCOVERY LABORATORIES INC /DE/,2014-03-17,16,0,69,29,17,1,0,2,0,19,9,6,0,0,35071,47.499,-44.058,-0.92755637,1.16,0.0,93.96551724,Manufacturing
364,29534,DOLLAR GENERAL CORP,2014-03-20,1,4,24,6,10,0,0,0,0,3,3,2,0,2,6476,11224.104,1065.345,0.094915817,67.06,0.0,-16.0155085,Retail Trade
365,923680,DOMINION RESOURCES BLACK WARRIOR TRUST,2014-03-10,5,0,11,4,2,3,0,0,0,4,4,6,0,0,13369,7.927,5.846,0.7374795,5.7,5.797999999999999,99.43684211,"Finance, Insurance, and Real Estate"
366,1286681,DOMINOS PIZZA INC,2014-02-25,0,0,10,1,5,0,0,0,0,2,2,1,1,0,6203,619.28,162.58700000000005,0.262541984,94.17,55.3,32.68556865,Retail Trade
367,1172358,"DORCHESTER MINERALS, L.P.",2014-02-20,7,0,17,2,2,0,0,0,0,2,10,3,0,0,10255,97.509,45.239,8.32e-05,25.53,60.538999999999994,1936524.35,"Finance, Insurance, and Real Estate"
368,29834,DOUBLE EAGLE PETROLEUM CO,2014-03-13,5,0,39,19,5,0,0,0,0,2,3,9,0,0,17218,127.879,-7.585,-0.059313883,0.52,3.7230000000000003,1058.269231,Mining
369,29905,DOVER Corp,2014-02-14,2,0,19,1,8,0,0,0,0,0,2,3,0,0,4153,9090.385,775.235,0.085280766,71.72,258.487,395.018126,Manufacturing
370,763744,DREW INDUSTRIES INC,2014-02-28,4,0,13,2,4,0,0,0,0,1,1,0,1,0,2863,543.841,62.26600000000001,0.114493023,51.07,1.811,3.800665753,Manufacturing
371,714603,DST SYSTEMS INC,2014-02-27,4,0,20,11,7,2,0,0,0,1,1,4,0,0,14867,2942.9,593.3,0.20160386,94.15,47.6,46.93574084,Services
372,936340,DTE ENERGY CO,2014-02-14,3,0,23,0,0,0,0,0,0,0,0,8,0,0,3235,27974.0,905.0,0.032351469,86.37,476.0,527.9842538,"Transportation, Communications, Electric, Gas, Sanitation"
373,30305,DUCOMMUN INC /DE/,2014-02-27,6,0,31,8,7,1,1,0,0,1,3,3,0,0,8657,747.5989999999998,19.867,0.026574407,25.28,0.0,17.9193038,Manufacturing
374,1115222,DUN & BRADSTREET CORP/NW,2014-02-28,2,0,18,2,0,0,0,0,0,0,0,3,0,0,5933,1986.2,294.4,0.148222737,120.96,64.2,54.55522487,Services
375,30554,DUPONT E I DE NEMOURS & CO,2014-02-05,2,0,12,2,4,0,0,0,0,0,1,2,0,0,2360,49876.0,3625.0,0.072680247,73.94,1685.0,2266.743305,Manufacturing
376,1020710,DXP ENTERPRISES INC,2014-03-11,1,0,17,1,3,1,0,0,0,0,3,1,1,0,3539,844.346,-45.238,-0.053577562,50.53,0.09,128.1614882,Wholesale Trade
377,1379895,DYNEGY INC.,2014-02-27,5,0,37,3,18,0,0,0,0,2,0,6,0,0,6548,11232.0,-273.0,-0.024305556,30.35,5.0,-12.61943987,Mining
378,1333513,"Dealertrack Technologies, Inc",2014-02-21,0,1,15,7,12,1,0,0,0,3,9,2,0,0,11763,2361.075,-17.269000000000002,-0.0073140409999999986,44.31,0.0,8.508237418,Services
379,1521332,Delphi Automotive PLC,2014-02-10,11,0,21,7,7,0,0,1,1,3,3,5,0,0,8447,10746.0,1351.0,0.125721199,72.72,301.0,396.6034103,Manufacturing
380,1566897,"Diamond Resorts International, Inc.",2014-03-03,9,3,45,29,8,3,2,2,0,5,4,3,0,0,41712,1577.776,59.457,0.037684057,27.9,0.0,-33.83512545,Services
381,1539838,"Diamondback Energy, Inc.",2014-02-19,17,1,63,26,6,6,1,0,0,4,14,9,1,0,28264,3095.481,193.755,0.062592857,59.78,0.0,-11.53897625,Mining
382,1438231,Digimarc CORP,2014-02-21,10,0,19,8,8,1,0,1,0,2,2,7,0,0,7201,57.416,-15.82,-0.275532952,27.15,1.6540000000000001,-22.96869245,Manufacturing
383,49754,"DineEquity, Inc",2014-02-26,4,1,43,9,7,0,0,0,0,2,3,3,0,0,10984,2448.108,36.453,0.014890273999999997,103.64,59.292,37.82516403,"Finance, Insurance, and Real Estate"
384,1437107,"Discovery Communications, Inc.",2014-02-20,2,0,12,1,0,1,0,0,0,0,3,2,0,0,5600,16014.0,1139.0,0.071125265,34.45,380.0,1265.515239,"Transportation, Communications, Electric, Gas, Sanitation"
385,1394156,"Diversified Restaurant Holdings, Inc.",2014-03-14,3,3,11,6,10,1,1,0,0,1,4,2,2,1,7482,113.447,-1.268,-0.011177025,5.16,0.0,-7.558139535,Retail Trade
386,868780,"Dorman Products, Inc.",2014-02-25,3,0,8,2,2,2,0,0,0,1,2,1,1,1,2716,580.368,89.98700000000002,0.155051622,48.27,0.0,16.09902631,Manufacturing
387,1418135,"Dr Pepper Snapple Group, Inc.",2014-02-20,4,0,20,9,3,4,5,1,0,0,1,3,2,0,11730,4797.307,596.518,0.124344346,130.13,158.938,80.02612772,Manufacturing
388,1316656,Dresser-Rand Group Inc.,2014-03-14,0,0,23,5,5,0,0,1,0,1,0,0,2,0,7820,3488.7,122.7,0.035170694,81.8,0.0,-27.10268949,Manufacturing
389,1015780,E TRADE FINANCIAL Corp,2014-02-25,4,0,28,11,0,1,0,1,0,7,2,1,0,0,9320,45530.0,293.0,0.006435316999999999,24.255,0.0,-19.02700474,"Finance, Insurance, and Real Estate"
390,1364541,EAGLE ROCK ENERGY PARTNERS L P,2014-03-03,3,0,78,18,15,2,1,1,0,9,8,9,0,0,35435,794.275,-139.907,-0.176144283,2.2,34.982,1760.545455,Mining
391,31107,EASTERN CO,2014-03-12,2,0,8,2,1,3,2,0,0,0,1,4,0,0,2434,121.271,7.661,0.063172564,17.07,2.987,10.76157001,Manufacturing
392,49600,EASTGROUP PROPERTIES INC,2014-02-14,1,0,33,1,1,0,0,0,0,1,1,2,0,0,4698,1575.8239999999996,47.941,0.030422814,63.32,70.624,103.0227416,"Finance, Insurance, and Real Estate"
393,1065088,EBAY INC,2014-01-31,11,1,90,29,9,1,1,0,0,12,10,4,1,0,43147,45132.0,46.0,0.001019232,56.12,0.0,-2.236279401,Services
394,31462,ECOLAB INC,2014-02-28,4,0,12,1,6,1,1,0,1,1,4,1,0,0,5050,19466.7,1202.8,0.061787565,104.52,346.7,331.4676617,Manufacturing
395,827052,EDISON INTERNATIONAL,2014-02-25,2,0,37,0,1,0,0,0,0,1,3,1,0,0,6110,50186.0,1724.0,0.03435221,65.48,595.0,879.3830177,"Transportation, Communications, Electric, Gas, Sanitation"
396,867374,ELECTRONICS FOR IMAGING INC,2014-02-20,11,0,51,18,6,6,0,0,0,13,11,3,0,0,22897,1304.56,33.714,0.025843196,42.83,0.0,-9.572729395,Manufacturing
397,1046995,EMAGIN CORP,2014-03-13,1,0,15,3,6,1,0,0,0,3,3,2,0,0,5579,25.125,-5.2570000000000014,-0.209233831,2.3201,0.0,21.97750097,Manufacturing
398,356130,EMC INSURANCE GROUP INC,2014-03-12,5,0,37,3,1,1,0,0,2,1,4,4,0,0,7225,1497.82,29.992,0.020023768,35.46,12.588,21.8499718,"Finance, Insurance, and Real Estate"
399,32689,EMPIRE DISTRICT ELECTRIC CO,2014-02-21,4,0,18,2,0,1,0,0,1,0,0,1,0,0,3027,2390.256,67.10300000000001,0.028073562000000003,29.74,44.381,125.5245461,"Transportation, Communications, Electric, Gas, Sanitation"
400,1019272,EMPIRE RESOURCES INC /NEW/,2014-03-31,4,0,22,3,2,3,0,0,0,3,1,2,0,1,8258,314.283,3.734,0.011881012,4.65,1.107,0.793548387,Wholesale Trade
401,850460,ENCORE WIRE CORP,2014-02-28,0,0,9,2,0,6,0,0,0,0,0,3,1,0,1846,572.751,37.12300000000001,0.06481525099999999,37.33,1.6569999999999998,49.63032414,Manufacturing
402,1235007,ENDOCYTE INC,2014-03-05,11,0,27,12,3,0,0,0,1,4,3,5,0,0,13477,212.801,5.459,0.025653075,6.29,0.0,69.79332273,Manufacturing
403,1179755,ENDURANCE SPECIALTY HOLDINGS LTD,2014-02-25,13,1,111,7,3,3,0,0,0,1,17,12,0,0,16006,9644.782,348.45,0.036128344,59.84,93.29799999999999,153.9572193,"Finance, Insurance, and Real Estate"
404,924168,"ENERGY FOCUS, INC/DE",2014-03-27,1,0,13,8,10,3,0,0,0,3,6,1,0,1,9916,19.496,-5.845,-0.299805088,4.93,0.0,-80.73022312,Manufacturing
405,1164863,"ENPRO INDUSTRIES, INC",2014-02-25,8,0,30,7,5,2,0,0,0,1,2,3,1,1,4994,1604.0,22.0,0.013715711,62.76,0.0,-8.142128744,Manufacturing
406,1101302,ENTEGRIS INC,2014-02-20,7,1,15,4,9,3,1,1,0,4,1,6,1,0,9741,1762.091,7.887,0.004475932,13.21,0.0,-12.26343679,Manufacturing
407,1018399,ENTERPRISE BANCORP INC /MA/,2014-03-14,5,0,113,10,6,0,0,0,0,2,10,3,0,0,16044,2022.228,14.651,0.007244979,25.25,4.853,3.061386139,Retail Trade
408,1109116,ENTRAVISION COMMUNICATIONS CORP,2014-03-10,15,0,3,4,0,1,1,0,0,0,4,0,5,0,6620,527.7669999999998,27.122,0.051390102,6.48,8.865,130.787037,"Transportation, Communications, Electric, Gas, Sanitation"
409,727510,ENZON PHARMACEUTICALS INC,2014-03-14,6,0,7,4,4,2,0,1,0,3,7,5,0,0,15633,35.04,28.795,0.821775114,1.09,4.417,411.6513761,Manufacturing
410,1027207,EPIQ SYSTEMS INC,2014-02-26,3,0,20,3,6,5,0,0,0,2,5,1,1,0,8061,738.252,-1.337,-0.001811035,17.08,13.026,70.93676815,Services
411,1540947,"EQT Midstream Partners, LP",2014-02-20,5,0,44,18,15,2,0,1,0,7,5,3,0,0,32650,1421.99,232.773,0.16369524400000002,88.0,75.328,52.40681818,"Transportation, Communications, Electric, Gas, Sanitation"
412,1101239,EQUINIX INC,2014-02-28,10,0,33,3,16,1,0,0,0,2,6,3,0,0,12428,7817.433000000001,-259.547,-0.033201052,226.73,0.0,-21.73510343,"Finance, Insurance, and Real Estate"
413,1042810,"EQUITY ONE, INC.",2014-03-03,3,0,26,6,9,0,0,0,0,6,4,3,0,0,10938,3262.225,48.897,0.01498885,25.36,106.65899999999999,409.0654574,"Finance, Insurance, and Real Estate"
414,878932,"EQUUS TOTAL RETURN, INC.",2014-03-31,4,0,26,3,0,1,1,0,0,2,1,2,0,0,6638,52.038,-1.367,-0.026269265,2.1,0.0,-5.238095238,"Finance, Insurance, and Real Estate"
415,922621,ERIE INDEMNITY CO,2014-02-27,1,1,68,1,4,0,0,0,0,0,2,4,1,0,7655,17758.0,168.0,0.009460525,90.77,121.0,113.8592046,"Finance, Insurance, and Real Estate"
417,1361937,"EV Energy Partners, LP",2014-03-03,4,0,26,3,11,3,0,0,1,5,5,5,0,0,14761,2249.203,129.72,0.057673763,19.27,154.97799999999998,880.3217436,Mining
418,1095073,EVEREST RE GROUP LTD,2014-03-03,2,0,25,8,4,3,0,0,1,1,2,2,0,0,8655,20817.824,1199.156,0.05760237,170.3,145.91299999999998,77.20669407,"Finance, Insurance, and Real Estate"
419,1052054,EVOLVING SYSTEMS INC,2014-03-11,4,1,21,8,7,3,0,0,0,0,6,6,0,0,7802,44.232,5.608,0.126786037,9.37,4.883,56.06189968,Services
420,1124140,EXACT SCIENCES CORP,2014-02-28,3,0,11,7,1,1,0,0,0,1,1,3,0,0,6116,311.624,-100.048,-0.321053577,27.44,0.0,-57.17930029,Services
421,316300,EXCO RESOURCES INC,2014-02-26,14,0,54,14,11,3,0,1,2,4,6,12,0,0,31962,2356.896,120.669,0.051198271,2.17,40.895,2029.262673,Mining
422,1109357,EXELON CORP,2014-02-14,12,1,107,7,17,1,0,0,1,2,8,11,1,5,37565,86814.0,1623.0,0.018695141,37.08,1071.0,2862.216828,"Transportation, Communications, Electric, Gas, Sanitation"
423,851520,EXPONENT INC,2014-03-03,3,0,14,1,0,0,0,0,0,2,2,3,0,0,4087,365.299,40.701,0.111418318,82.5,13.189,9.652121212,Services
424,1367064,"EXTERRAN PARTNERS, L.P.",2014-02-26,0,0,29,21,8,1,0,0,2,9,6,12,0,0,24718,2009.444,61.719,0.030714466,21.62,117.331,582.5208141,Mining
425,1322439,Eagle Bulk Shipping Inc.,2014-03-31,4,1,37,7,5,9,0,0,0,7,4,11,1,0,18023,913.877,-543.352,-0.594557036,14.67,0.0,-68.71165644,"Transportation, Communications, Electric, Gas, Sanitation"
426,1426945,"Echo Global Logistics, Inc.",2014-02-28,3,0,20,2,3,1,0,0,0,1,4,4,0,0,5228,316.0440000000001,16.788,0.053119186,29.2,0.0,-26.43835616,"Transportation, Communications, Electric, Gas, Sanitation"
427,1415404,EchoStar CORP,2014-02-21,5,0,49,19,7,1,0,0,0,4,6,5,1,0,23947,7253.998,152.874,0.021074447000000003,52.5,0.0,-5.295238095,Manufacturing
428,1099800,Edwards Lifesciences Corp,2014-02-28,9,0,30,5,6,1,0,0,0,1,2,1,0,0,12691,3524.3,811.1,0.230144993,127.38,0.0,-48.37494112,Manufacturing
429,1485003,"Eleven Biotherapeutics, Inc.",2014-03-31,15,0,32,9,13,3,0,2,1,9,8,12,0,0,23903,55.0,-34.156,-0.621018182,11.88,0.0,#NAME?,
430,1560672,Ellington Residential Mortgage REIT,2014-03-21,9,2,81,5,5,4,0,0,0,7,10,13,1,0,25038,1521.0739999999996,16.168,0.010629332,16.27,20.118,118.1807007,"Finance, Insurance, and Real Estate"
