,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words,at,ni,roa,prcc_f,dvt,Stock Return,Industry
330,1476719,"Crumbs Bake Shop, Inc.",2012-03-30,2,0,10,2,3,8,0,0,0,2,1,8,0,0,8623,27.887,-7.695,-0.275935023,3.11,0.0,28.61736334,Retail Trade
331,1298675,CubeSmart,2012-02-29,2,1,35,7,6,1,0,0,0,8,3,1,2,0,9049,2150.319,1.817,0.000844991,14.57,50.50899999999999,319.6911462,"Finance, Insurance, and Real Estate"
332,26780,DANA HOLDING CORP,2012-02-23,0,0,9,0,3,0,0,0,0,1,1,0,0,0,2401,5144.0,300.0,0.058320373,15.61,61.0,368.6098655,Manufacturing
333,919745,"DARA BioSciences, Inc.",2012-02-17,5,0,15,5,10,1,0,1,0,2,8,3,0,0,10395,11.692,-7.311,-0.62529935,0.77,0.0,61.03896104,Manufacturing
334,351998,DATA I/O CORP,2012-03-28,3,0,8,5,4,4,0,0,0,0,4,0,0,0,4394,18.822,-6.4289999999999985,-0.34156837700000003,1.65,0.0,126.6666667,Manufacturing
335,927066,DAVITA INC,2012-02-24,4,1,23,8,4,0,0,1,0,1,5,6,0,0,11318,16018.596,536.0169999999998,0.033462171,110.53,0.0,-31.41228626,Services
336,894315,DDR CORP,2012-02-28,3,0,25,1,9,3,0,1,0,4,2,1,0,0,6904,8055.836999999998,-25.822,-0.003205378,15.66,169.797,1061.985951,"Finance, Insurance, and Real Estate"
337,910521,DECKERS OUTDOOR CORP,2012-02-29,7,1,25,16,10,0,0,0,0,6,1,4,1,0,11895,1068.064,128.866,0.120653818,40.27,0.0,87.65830643,Manufacturing
338,27904,DELTA AIR LINES INC /DE/,2012-02-10,0,0,14,2,0,1,0,0,0,2,3,7,0,0,10457,44550.0,1009.0,0.022648709,11.87,0.0,-31.84498736,"Transportation, Communications, Electric, Gas, Sanitation"
339,27996,DELUXE CORP,2012-02-24,6,1,11,8,4,1,3,0,0,2,1,4,0,0,5090,1412.44,170.49200000000005,0.120707428,32.24,50.918,128.5297767,Manufacturing
340,945764,DENBURY RESOURCES INC,2012-02-28,4,0,17,3,5,2,0,0,0,2,3,4,0,0,5764,11139.342,525.36,0.04716257,16.2,0.0,-6.790123457,Mining
341,852772,DENNYS CORP,2012-03-12,3,1,8,2,1,0,0,0,0,0,1,1,0,0,2939,324.885,22.309,0.068667375,4.88,0.0,-22.95081967,Retail Trade
342,1005201,DEPOMED INC,2012-03-08,9,0,14,17,1,1,0,1,1,1,3,2,0,0,20630,141.653,-29.781,-0.210239105,6.19,0.0,-16.31663974,Manufacturing
343,1090012,DEVON ENERGY CORP/DE,2012-02-24,4,0,18,1,0,1,0,0,0,2,2,3,0,0,7961,43326.0,-206.0,-0.004754651,52.04,324.0,641.7371253,Mining
344,949039,DIAMOND OFFSHORE DRILLING INC,2012-02-23,4,0,25,6,4,2,1,1,0,2,3,6,1,0,6597,7235.286,720.477,0.099578234,67.96,486.603,697.3263685,Mining
345,1089063,DICKS SPORTING GOODS INC,2012-03-16,8,3,35,20,5,6,1,0,0,1,1,7,1,0,12585,2887.807,290.709,0.100667739,47.59,311.876,641.9331792,Retail Trade
346,707388,DIGIRAD CORP,2012-02-17,3,0,4,1,0,1,0,0,0,1,1,2,1,0,3570,44.909,-4.924,-0.109643947,2.05,0.0,-4.390243902,Services
347,1062530,DIGITAL RIVER INC /DE,2012-02-27,7,1,36,4,9,2,2,1,0,5,0,2,4,0,10297,1052.216,-195.868,-0.186148091,14.38,0.0,4.450625869,Wholesale Trade
348,28917,DILLARDS INC,2012-03-22,2,0,8,0,2,1,0,0,0,1,2,0,0,0,2348,4048.744,335.962,0.14001258800000002,84.41,249.84400000000002,11478.02549,Retail Trade
349,29002,DIODES INC /DEL/,2012-02-28,6,0,26,6,7,1,0,1,0,7,2,0,0,0,12625,920.063,24.152,0.026250376,17.35,0.0,22.76657061,Manufacturing
350,946486,DISCOVERY LABORATORIES INC /DE/,2012-03-30,15,0,82,48,18,1,1,1,0,21,12,4,0,0,38501,29.943,-37.315,-1.246201115,2.11,0.0,-20.37914692,Manufacturing
351,18169,DOLE FOOD CO INC,2012-03-15,4,0,31,7,3,1,0,0,0,0,1,7,0,0,6419,4229.771,-144.463,-0.034153857999999995,11.47,0.0,-24.5858762,"Agriculture, Forestry, And Fishing"
352,935703,DOLLAR TREE INC,2012-03-15,2,1,13,22,1,1,0,0,0,1,0,0,1,0,5687,2752.0,619.3,0.225036337,39.99,0.0,112.0530133,Retail Trade
353,715957,DOMINION RESOURCES INC /VA/,2012-02-28,3,0,19,1,5,0,0,1,0,0,4,6,1,1,5751,46838.0,302.0,0.006447756,51.8,1225.0,2367.335907,"Transportation, Communications, Electric, Gas, Sanitation"
354,800457,DONEGAL GROUP INC,2012-03-12,2,0,26,4,5,0,0,0,2,0,1,2,0,0,6124,1336.889,23.093000000000004,0.017273685,14.04,12.279000000000002,88.31196581,"Finance, Insurance, and Real Estate"
355,1172358,"DORCHESTER MINERALS, L.P.",2012-02-24,7,0,17,2,2,0,0,0,0,2,7,4,0,0,8717,123.8,38.022,0.000105599,20.328,56.87,2061462.344,"Finance, Insurance, and Real Estate"
356,29834,DOUBLE EAGLE PETROLEUM CO,2012-03-08,2,0,37,21,6,1,0,0,0,3,1,10,0,0,21064,158.81,-10.327,-0.06502739099999999,3.9,3.7230000000000003,171.8717949,Mining
357,29905,DOVER Corp,2012-02-10,2,0,17,1,8,0,0,0,0,0,1,4,0,0,3427,10443.943,811.07,0.077659367,65.71,240.959,355.0433724,Manufacturing
358,763744,DREW INDUSTRIES INC,2012-03-14,1,1,3,1,0,0,0,0,0,1,0,0,2,0,2247,373.86800000000005,37.34,0.099874822,32.25,45.038000000000004,115.7147287,Manufacturing
359,915778,DSP GROUP INC /DE/,2012-03-15,10,0,24,7,6,2,0,1,0,0,3,8,0,0,10642,185.182,-8.042,-0.043427547,5.76,0.0,-9.548611111,Manufacturing
360,1319947,DSW Inc.,2012-03-27,4,0,24,15,11,3,0,0,1,0,4,2,0,0,8807,1262.103,146.439,0.116027773,66.93,127.709,165.4698939,Retail Trade
361,1226308,"DTS, INC.",2012-03-02,9,0,18,5,7,2,1,1,0,4,0,3,0,0,8101,247.127,-15.898,-0.064331295,16.7,0.0,63.11377246,"Finance, Insurance, and Real Estate"
362,783280,DUKE REALTY CORP,2012-02-24,2,0,30,2,2,2,0,1,0,3,1,2,0,0,4515,7560.101,-73.977,-0.009785187,13.87,234.06,1674.405191,"Finance, Insurance, and Real Estate"
363,1357204,"DUNKIN' BRANDS GROUP, INC.",2012-02-24,0,1,29,10,4,0,0,0,0,4,2,2,1,1,11496,3217.513,108.308,0.033662024,33.18,70.069,186.4647378,Retail Trade
364,1407739,"DUPONT FABROS TECHNOLOGY, INC.",2012-02-23,1,0,30,6,8,0,0,0,0,2,1,2,0,0,14344,2530.859,53.03,0.02095336,24.16,66.282,274.5943709,"Finance, Insurance, and Real Estate"
365,1020710,DXP ENTERPRISES INC,2012-03-09,0,0,7,1,2,0,0,0,0,0,1,0,1,0,1770,569.732,50.985,0.089489444,49.07,0.09,-34.19604646,Wholesale Trade
366,30822,DYNAMICS RESEARCH CORP,2012-03-14,3,0,14,3,7,2,0,2,0,4,1,1,0,0,6596,260.051,-24.235,-0.093193258,5.85,0.0,93.84615385,Services
367,1379895,DYNEGY INC.,2012-03-08,9,0,21,6,8,0,0,0,0,11,3,4,0,0,9212,4535.0,-139.0,-0.030650496,19.13,0.0,-85.52012546,Mining
368,1333513,"DealerTrack Holdings, Inc.",2012-02-22,0,1,8,7,9,1,0,0,0,1,4,2,0,0,8353,910.516,20.454,0.022464185,28.72,0.0,-5.08356546,Services
369,1298946,DiamondRock Hospitality Co,2012-02-29,3,0,44,25,4,0,0,0,0,5,4,5,2,0,15871,2944.042,-16.592,-0.005635789,9.0,58.501000000000005,657.1222222,"Finance, Insurance, and Real Estate"
370,1297996,"Digital Realty Trust, Inc.",2012-02-28,3,1,54,6,8,0,0,1,0,4,3,4,4,0,17382,8819.214,210.334,0.023849518,67.89,377.746,554.6118721,"Finance, Insurance, and Real Estate"
372,1396838,Dolan Co.,2012-03-09,0,0,15,17,6,2,3,0,0,2,3,1,0,0,14615,449.54,-101.756,-0.22635583,3.89,0.0,119.0231362,Services
373,868780,"Dorman Products, Inc.",2012-03-02,5,0,9,2,2,2,0,0,0,1,2,2,1,0,2557,406.309,70.962,0.174650328,35.34,54.716,159.3265422,Manufacturing
374,1418135,"Dr Pepper Snapple Group, Inc.",2012-02-22,2,0,19,9,3,4,5,1,0,0,1,3,3,0,11365,3615.789,362.628,0.100290144,23.7402,0.0,291.487856,Manufacturing
375,1316656,Dresser-Rand Group Inc.,2012-02-29,0,0,16,4,4,0,0,1,0,1,0,0,2,0,6664,3333.0,179.0,0.053705371,56.14,0.0,-11.09725686,Manufacturing
376,1326160,Duke Energy CORP,2012-02-28,10,0,31,0,3,4,0,0,0,5,4,7,1,0,7603,113856.0,1768.0,0.015528387,63.8,1752.0,2680.564263,"Transportation, Communications, Electric, Gas, Sanitation"
377,1050441,EAGLE BANCORP INC,2012-03-15,4,1,21,6,6,3,0,0,0,5,3,3,0,0,5884,3409.441,35.289,0.010350377,19.97,0.5660000000000001,-24.3565348,Retail Trade
378,1102541,EARTHLINK INC,2012-02-24,6,0,28,7,9,0,1,0,0,7,3,4,1,0,11360,1599.41,7.52,0.004701734,6.46,21.128,326.749226,Services
379,31107,EASTERN CO,2012-03-12,2,0,8,2,1,3,2,0,0,0,1,4,0,0,2434,115.854,8.626,0.074455781,15.82,3.109,46.07458913,Manufacturing
380,49600,EASTGROUP PROPERTIES INC,2012-02-23,1,0,27,0,1,0,0,0,0,1,1,2,0,0,4550,1354.102,32.384,0.023915481,53.81,61.073,94.30031593,"Finance, Insurance, and Real Estate"
381,31347,ECHELON CORP,2012-03-15,6,0,37,12,9,1,0,0,0,5,3,7,1,2,17268,123.583,-12.818,-0.103719767,2.45,0.0,98.7755102,Manufacturing
382,772572,EDAC TECHNOLOGIES CORP,2012-03-08,1,0,5,1,0,0,0,0,0,0,0,2,0,0,1427,102.122,5.871,0.057490061,12.34,0.0,-10.46191248,Manufacturing
383,827052,EDISON INTERNATIONAL,2012-02-29,6,0,59,1,3,0,0,0,0,6,5,3,0,0,12547,44394.0,-92.0,-0.002072352,45.19,519.0,1140.097367,"Transportation, Communications, Electric, Gas, Sanitation"
384,31978,EL PASO ELECTRIC CO /TX/,2012-02-27,4,0,6,0,0,0,0,0,0,2,3,3,0,0,2808,2669.05,90.846,0.03403683,31.91,38.889,130.4261987,"Transportation, Communications, Electric, Gas, Sanitation"
385,1122388,ELLIE MAE INC,2012-03-28,0,1,11,5,1,1,0,0,0,5,2,4,0,0,7911,185.615,19.464,0.104862215,27.75,0.0,-79.63963964,Services
386,790070,EMC CORP,2012-02-24,9,1,23,5,4,0,0,0,0,1,1,6,0,1,6919,38068.685,2732.613,0.071781124,25.3,0.0,-14.86166008,Manufacturing
387,105634,EMCOR GROUP INC,2012-02-27,2,0,22,4,5,0,2,0,0,3,2,2,0,0,5554,3107.07,146.584,0.047177566,34.61,34.073,75.91158625,Construction
388,32689,EMPIRE DISTRICT ELECTRIC CO,2012-02-23,4,0,17,2,0,1,0,0,1,0,0,1,0,0,2664,2126.369,55.681,0.026185954,20.38,42.273,210.9077527,"Transportation, Communications, Electric, Gas, Sanitation"
389,1084961,ENCORE CAPITAL GROUP INC,2012-02-09,2,1,11,4,3,4,0,0,0,3,1,2,2,0,5091,1171.34,69.477,0.05931411900000001,30.62,0.0,-30.56825604,"Finance, Insurance, and Real Estate"
390,1112412,ENDEAVOUR INTERNATIONAL CORP,2012-03-08,19,0,37,1,2,2,0,0,0,1,6,8,3,0,11042,1442.4720000000002,-126.226,-0.087506725,5.18,1.8230000000000002,102.953668,Mining
391,1013606,ENDOLOGIX INC /DE/,2012-03-06,3,0,22,3,9,3,0,1,0,5,1,2,0,0,8508,165.10299999999995,-35.774,-0.216676862,14.24,0.0,-19.38202247,Manufacturing
392,277595,ENERGEN CORP,2012-02-27,3,0,28,2,3,1,0,0,0,1,2,1,0,0,5272,6175.89,253.562,0.041056755,45.09,40.391999999999996,100.4701708,"Transportation, Communications, Electric, Gas, Sanitation"
393,1244937,ENERNOC INC,2012-03-15,10,1,25,2,10,7,1,0,0,2,2,5,0,0,15573,363.207,-22.293000000000006,-0.061378222,11.75,0.0,-7.489361702,Services
394,1164863,"ENPRO INDUSTRIES, INC",2012-02-27,7,0,30,5,4,2,0,0,0,0,1,3,1,1,4320,1370.9,41.0,0.02990736,40.9,0.0,-19.36430318,Manufacturing
395,1101302,ENTEGRIS INC,2012-02-24,6,1,13,4,9,3,1,1,0,4,1,6,1,0,8940,811.544,68.825,0.084807478,9.18,0.0,-4.956427015,Manufacturing
396,1018399,ENTERPRISE BANCORP INC /MA/,2012-03-15,5,0,72,8,4,0,0,0,0,2,10,1,0,0,13042,1665.726,12.375,0.0074291930000000015,16.52,4.215,12.07627119,Retail Trade
398,895051,ENTREMED INC,2012-03-09,6,0,13,1,5,1,0,0,1,5,4,4,0,0,7043,8.978,-14.545,-1.620071285,1.38,0.335,-6.884057971,Manufacturing
399,1337619,"ENVESTNET, INC.",2012-03-09,4,0,23,2,8,3,0,0,0,2,4,4,1,0,9324,162.399,0.465,0.002863318,13.95,0.0,-14.26523297,"Finance, Insurance, and Real Estate"
400,821189,EOG RESOURCES INC,2012-02-24,4,0,44,11,5,2,1,0,0,1,1,13,0,0,15308,27336.578,570.279,0.020861389,120.79,183.993,133.8794602,Mining
401,1027207,EPIQ SYSTEMS INC,2012-03-01,4,0,15,3,6,5,2,0,0,2,6,2,1,0,8633,654.716,22.427,0.034254547,12.75,13.831,102.7529412,Services
402,33213,EQT Corp,2012-02-16,0,0,33,4,3,1,1,0,0,1,4,8,0,0,9312,8849.862,183.395,0.020722922,58.98,131.803,216.3665649,"Transportation, Communications, Electric, Gas, Sanitation"
403,1101239,EQUINIX INC,2012-02-24,7,0,27,4,9,1,0,0,0,2,4,2,0,0,10153,6132.964,144.666,0.023588268,206.2,0.0,-50.82444229,"Finance, Insurance, and Real Estate"
404,1042810,"EQUITY ONE, INC.",2012-02-29,1,1,23,5,7,0,0,0,0,3,3,1,0,0,9076,3502.668,-3.627,-0.001035496,21.01,102.07799999999999,466.6730129,"Finance, Insurance, and Real Estate"
405,878932,"EQUUS TOTAL RETURN, INC.",2012-03-16,4,0,27,4,0,1,1,0,0,2,1,2,0,0,6931,33.283,-5.273,-0.158429228,2.36,0.0,#NAME?,"nce, and Real Estate"
406,872835,ESB FINANCIAL CORP,2012-03-15,3,1,12,3,1,0,0,0,0,0,1,0,1,0,3262,1927.614,14.903,0.00773132,13.87,5.737,42.80461428,Retail Trade
408,1361937,"EV Energy Partners, LP",2012-02-29,3,0,24,2,8,3,0,0,1,5,4,4,0,0,13703,2065.414,-16.349,-0.007915604,56.56,128.924,244.4554455,Mining
409,1095073,EVEREST RE GROUP LTD,2012-02-29,2,0,25,8,5,3,0,0,1,2,5,4,0,0,8692,19777.907,828.954,0.041913131,109.95,100.402,67.79627103,"Finance, Insurance, and Real Estate"
410,1124140,EXACT SCIENCES CORP,2012-03-09,3,0,10,6,1,1,0,0,0,2,2,3,0,0,6025,112.119,-52.42100000000001,-0.467547873,10.59,0.0,-23.32389046,Services
411,316300,EXCO RESOURCES INC,2012-02-27,13,0,52,20,4,3,0,1,2,5,8,11,0,0,30902,2323.732,-1393.285,-0.599589367,6.77,34.658,566.2924668,Mining
412,1109357,EXELON CORP,2012-02-09,16,1,98,8,20,2,0,1,1,2,7,12,1,5,34331,78554.0,1160.0,0.014766912,29.74,1322.0,4491.022192,"Transportation, Communications, Electric, Gas, Sanitation"
413,851520,EXPONENT INC,2012-02-27,3,0,12,1,0,0,0,0,0,1,0,2,0,0,2066,315.4170000000001,37.225,0.118018369,55.83,0.0,-17.66075587,Services
414,1389050,EXTERRAN HOLDINGS INC.,2012-02-24,0,0,34,34,8,0,0,0,2,5,5,14,0,0,18892,4254.847,-39.486,-0.00928024,21.92,0.0,-58.48540146,Manufacturing
415,34088,EXXON MOBIL CORP,2012-02-24,0,0,17,0,0,0,0,0,0,0,1,2,1,0,2159,333795.0,44880.0,0.134453782,86.55,10092.0,11658.24379,Manufacturing
416,1321268,"Eastern Insurance Holdings, Inc.",2012-03-12,3,0,26,1,2,2,0,0,0,1,1,1,0,0,5001,380.752,10.35,0.027183048,17.08,2.126,-5.702576112,"Finance, Insurance, and Real Estate"
417,1415404,EchoStar CORP,2012-03-07,6,3,56,23,8,1,0,0,0,4,9,6,1,0,29866,6600.233,211.048,0.031975841,34.22,0.0,-38.80771479,Manufacturing
418,1099800,Edwards Lifesciences Corp,2012-02-27,8,0,18,3,5,1,0,0,0,1,1,2,0,0,6899,2221.5,293.2,0.13198289400000002,90.17,0.0,-21.59254741,Manufacturing
419,1411342,Ellington Financial LLC,2012-03-14,8,2,97,7,8,4,0,0,0,10,10,11,1,0,22028,2152.115,97.146,0.045139781,22.46,47.412,187.5467498,"Finance, Insurance, and Real Estate"
420,1421517,"Energy Recovery, Inc.",2012-03-14,6,0,18,8,9,5,0,0,0,3,3,9,1,0,8324,104.554,-8.254,-0.078944851,3.4,0.0,-24.11764706,Manufacturing
421,1393744,"EnergySolutions, Inc.",2012-03-15,7,1,36,15,12,2,2,2,1,4,3,0,1,0,23871,2655.462,3.982,0.001499551,3.12,0.0,-0.961538462,"Transportation, Communications, Electric, Gas, Sanitation"
422,1363829,Enstar Group LTD,2012-02-24,11,0,23,6,5,3,0,1,0,1,5,1,0,0,8310,5882.243,168.017,0.028563424,111.98,0.0,-12.30576889,"Finance, Insurance, and Real Estate"
423,943184,"Ever-Glory International Group, Inc.",2012-03-28,3,0,16,12,9,4,0,0,0,3,1,4,1,0,8313,151.17,12.803,0.08469273,2.05,0.0,-7.317073171,Manufacturing
424,1498021,"ExamWorks Group, Inc.",2012-02-29,5,0,14,3,5,0,0,0,0,3,4,1,0,0,7334,740.5010000000002,-14.939,-0.020174179,13.99,0.0,-32.23731237,Services
425,1524471,Exelis Inc.,2012-03-05,12,0,29,6,9,2,0,0,1,1,2,6,0,0,10785,5212.0,330.0,0.063315426,11.27,79.0,681.2777285,Manufacturing
426,1324424,"Expedia, Inc.",2012-02-10,12,1,28,3,6,0,0,0,0,4,9,2,0,0,9402,7085.195,280.171,0.03954316,61.44,130.423,159.5100911,"Transportation, Communications, Electric, Gas, Sanitation"
427,1036960,FAIRCHILD SEMICONDUCTOR INTERNATIONAL INC,2012-02-23,5,0,28,7,14,4,0,0,0,0,6,0,0,0,8369,1883.9,24.6,0.013058018,14.4,0.0,-16.38888889,Manufacturing
428,922521,FALCONSTOR SOFTWARE INC,2012-03-13,8,0,19,4,7,3,0,2,0,6,4,13,0,0,9208,59.705,-14.984000000000002,-0.250967256,2.33,0.0,10.72961373,Services
429,713095,FARMERS CAPITAL BANK CORP,2012-03-07,6,2,77,5,3,2,0,1,0,4,2,8,3,0,22989,1807.232,12.149,0.006722435,12.25,1.922,-47.65714286,Retail Trade
430,917491,FARO TECHNOLOGIES INC,2012-02-28,6,0,12,4,3,2,0,0,0,1,2,3,0,0,4043,350.807,22.998,0.065557415,35.68,0.0,28.92376682,Manufacturing
431,1012771,FBL FINANCIAL GROUP INC,2012-02-17,0,1,26,3,3,0,0,0,0,3,2,4,1,1,4920,8417.726,79.94,0.009496627,34.21,11.082,31.83864367,"Finance, Insurance, and Real Estate"
432,845877,FEDERAL AGRICULTURAL MORTGAGE CORP,2012-03-15,4,0,43,0,3,1,0,0,0,2,2,3,0,0,3982,12622.201,46.773,0.003705614,32.5,7.084,-22.75692308,"Finance, Insurance, and Real Estate"
433,277509,FEDERAL SIGNAL CORP /DE/,2012-03-14,4,0,13,9,1,0,1,0,0,1,1,3,1,0,6623,613.2,-27.5,-0.044846705999999986,7.61,0.0,-45.46649146,Manufacturing
434,35214,FERRO CORP,2012-02-29,10,1,31,3,9,0,0,0,1,1,2,3,1,0,5400,1079.103,-374.268,-0.346832508,4.18,0.0,16.98564593,Manufacturing
435,1513363,FIDUS INVESTMENT Corp,2012-03-08,5,0,39,5,0,3,0,2,0,12,3,4,5,0,14324,333.849,19.411,0.058143053,16.45,15.654000000000002,74.00607903,"Finance, Insurance, and Real Estate"
436,862831,FINANCIAL INSTITUTIONS INC,2012-03-09,7,3,110,8,11,0,0,0,0,3,6,5,2,0,17749,2764.034,23.449,0.008483615,18.63,9.283999999999999,36.46806227,Retail Trade
437,1057706,FIRST BANCORP /PR/,2012-03-13,6,5,88,6,10,1,0,0,0,2,4,4,4,0,27443,13099.741000000002,29.782,0.00227348,4.58,0.0,-23.79912664,Retail Trade
438,314489,FIRST BUSEY CORP /NV/,2012-03-09,9,0,34,8,4,3,0,0,1,4,6,4,0,0,8704,3618.056,22.357,0.006179285,4.65,24.427,532.8387097,Retail Trade
439,1070296,FIRST CAPITAL INC,2012-03-22,0,4,59,4,1,0,0,2,0,5,1,2,4,0,20374,459.132,3.922,0.008542206,19.4725,2.1180000000000003,6.036718449,Retail Trade
440,944745,FIRST CITIZENS BANC CORP /OH,2012-03-15,2,3,11,2,4,1,0,0,0,0,2,2,3,0,3825,1136.971,5.579,0.004906897,5.25,2.1430000000000002,17.54285714,Retail Trade
441,859070,FIRST COMMUNITY BANCSHARES INC /NV/,2012-03-02,7,1,34,5,3,1,0,0,0,3,4,2,2,0,6965,2728.867,28.577,0.010472112,15.97,9.22,35.87977458,Retail Trade
442,946647,FIRST DEFIANCE FINANCIAL CORP,2012-03-07,4,5,20,1,3,3,0,0,0,2,1,2,0,0,4879,2046.948,18.664,0.009117965,19.19,2.5669999999999997,-10.59405941,Retail Trade
443,36029,FIRST FINANCIAL BANKSHARES INC,2012-02-22,2,2,45,9,7,3,0,0,0,8,3,2,1,0,15345,4502.012,74.225,0.016487073,39.01,31.169,65.59600103,Retail Trade
444,36966,FIRST HORIZON NATIONAL CORP,2012-02-28,8,0,183,3,3,0,0,0,0,18,7,9,2,0,14193,25520.14,-27.759,-0.001087729,9.91,9.933,80.95862765,Retail Trade
445,712534,FIRST MERCHANTS CORP,2012-03-15,5,1,44,3,6,2,0,0,0,7,3,7,1,0,20187,4304.821,45.122,0.010481737,14.84,7.442,7.223719677,Retail Trade
446,740663,FIRST OF LONG ISLAND CORP,2012-03-15,1,2,49,3,0,0,0,0,0,0,1,0,0,0,2770,2108.29,20.393,0.009672768,28.32,8.579,23.2309322,Retail Trade
447,1254595,FIRST POTOMAC REALTY TRUST,2012-02-29,5,1,44,5,11,3,0,2,0,1,2,7,2,0,16306,1717.7479999999996,-7.395,-0.004305055,12.36,52.693999999999996,431.9093851,"Finance, Insurance, and Real Estate"
448,1274494,"FIRST SOLAR, INC.",2012-02-29,11,0,43,23,18,0,0,0,0,4,3,2,0,0,23802,6348.691999999999,-96.338,-0.015174464,30.8556,0.0,9.412878051,Manufacturing
449,778972,FIRSTBANK CORP,2012-03-12,1,0,9,1,1,5,0,0,0,2,1,3,0,0,2881,1498.7620000000004,10.534,0.007028466999999999,10.6899,3.589,-18.43702935,Retail Trade
450,354869,FIRSTMERIT CORP /OH/,2012-02-24,1,4,106,6,5,0,0,0,0,4,8,5,3,0,15783,14913.012,134.106,0.00899255,14.19,69.459,496.1169838,Retail Trade
451,1034669,FISHER COMMUNICATIONS INC,2012-03-09,9,1,6,3,0,3,0,0,0,3,0,8,0,0,7006,181.024,13.194,0.072885363,26.99,90.439,341.900704,"Transportation, Communications, Electric, Gas, Sanitation"
452,1033012,FLAGSTAR BANCORP INC,2012-03-20,4,3,55,7,5,1,1,1,0,6,2,12,1,0,12280,14082.012,68.376,0.004855556,19.4,19.328,2.231958763,Retail Trade
453,1069394,FLEXIBLE SOLUTIONS INTERNATIONAL INC,2012-03-29,0,0,8,1,3,0,0,0,0,0,0,1,0,0,2220,13.736,-1.084,-0.078916715,1.15,0.0,95.64347826,Manufacturing
454,928054,FLOTEK INDUSTRIES INC/CN/,2012-03-07,9,0,26,5,8,3,0,0,0,3,0,3,1,0,11151,219.867,49.791,0.226459632,12.2,0.0,-18.36065574,Manufacturing
455,30625,FLOWSERVE CORP,2012-02-22,10,0,22,18,10,0,1,0,0,2,4,7,0,0,13377,4810.958,448.339,0.093191211,146.8,74.579,18.45980926,Manufacturing
456,1124198,FLUOR CORP,2012-02-22,13,0,54,20,12,1,3,0,0,3,3,10,0,0,16489,8276.043,456.33,0.05513867,58.74,107.522,168.5938032,Construction
457,37785,FMC CORP,2012-02-21,0,0,13,0,0,1,0,0,0,0,0,1,2,1,1343,4373.9,416.2,0.095155353,58.52,55.9,142.5495557,Manufacturing
458,37808,FNB CORP/FL/,2012-02-28,8,1,44,4,5,1,0,0,0,7,3,2,2,0,5989,12023.976,110.41,0.009182487,10.62,67.646,643.4651601,Retail Trade
459,37996,FORD MOTOR CO,2012-02-21,1,1,23,1,2,0,0,0,1,0,0,2,3,0,5498,190554.0,5665.0,0.029729106,12.95,573.0,4407.799228,Manufacturing
460,1023313,FORRESTER RESEARCH INC,2012-03-09,2,0,7,0,2,1,0,0,0,1,0,0,0,0,1483,487.832,25.574,0.052423785,26.8,12.588,73.6119403,Services
461,912728,FORWARD AIR CORP,2012-02-24,0,1,5,4,2,0,0,0,0,2,2,1,2,0,3957,399.187,52.668,0.131938164,35.01,9.947000000000001,19.9571551,"Transportation, Communications, Electric, Gas, Sanitation"
462,352825,FOSTER L B CO,2012-03-15,4,0,10,1,2,0,0,0,0,0,3,0,0,0,4438,406.122,16.188,0.039859944,43.44,1.0290000000000001,-32.50690608,Wholesale Trade
463,38725,FRANKLIN ELECTRIC CO INC,2012-02-29,3,0,17,2,2,0,1,0,0,0,0,1,0,0,2156,976.379,82.86399999999998,0.08486868300000001,62.0307,13.367,-8.227700155,Manufacturing
464,1047340,FRESH DEL MONTE PRODUCE INC,2012-02-28,2,0,15,5,0,2,0,0,0,1,2,4,0,0,5026,2533.4,143.2,0.056524828,26.35,23.2,82.9601518,"Agriculture, Forestry, And Fishing"
465,39273,FROZEN FOOD EXPRESS INDUSTRIES INC,2012-03-29,4,1,16,8,5,0,0,0,0,1,2,2,1,0,9447,123.639,-15.056,-0.121773874,0.89,0.0,44.94382022,"Transportation, Communications, Electric, Gas, Sanitation"
466,846913,"FUEL TECH, INC.",2012-03-05,1,0,4,0,0,0,0,0,0,1,0,0,0,0,1598,105.897,2.776,0.026214151,4.2,0.0,56.66666667,Manufacturing
467,700564,FULTON FINANCIAL CORP,2012-02-29,9,4,34,5,5,0,0,0,0,3,2,1,2,2,6988,16528.153000000002,159.845,0.009671075,9.61,59.967,626.0874089,Retail Trade
468,50957,FURNITURE BRANDS INTERNATIONAL INC,2012-03-07,3,1,11,1,4,1,0,0,0,7,0,1,0,0,3653,618.441,-47.269,-0.076432513,1.06,0.0,16.03773585,Manufacturing
469,1499912,FXCM Inc.,2012-03-15,6,0,83,9,8,0,0,0,1,4,3,3,0,0,18318,2065.17,8.958,0.004337657,10.07,6.813,64.47864945,"Finance, Insurance, and Real Estate"
470,789868,Feihe International Inc,2012-03-30,5,0,17,8,3,3,0,0,0,1,5,2,0,0,6906,476.256,21.162,0.044434086,6.6,0.0,-60.75757576,Manufacturing
471,1331875,"Fidelity National Financial, Inc.",2012-02-23,4,1,17,3,3,1,0,0,1,2,0,2,0,0,4924,9902.6,606.5,0.061246541,23.55,130.5,521.7834395,"Finance, Insurance, and Real Estate"
