,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words,at,ni,roa,prcc_f,dvt,Stock Return,Industry
312,31462,ECOLAB INC,2011-02-25,1,0,2,0,1,1,0,0,1,0,1,0,0,0,1613,18240.8,462.5,0.025355248,57.81,181.7,301.522228,Manufacturing
313,1080224,EDGAR ONLINE INC,2011-03-14,5,0,11,20,8,0,0,1,0,8,3,0,1,0,13660,24.756,-9.767,-0.394530619,0.4,3.073,968.25,Services
314,827052,EDISON INTERNATIONAL,2011-02-28,9,0,62,1,5,0,0,0,0,2,6,4,0,0,12045,48039.0,22.0,0.000457961,41.4,478.0,1147.826087,"Transportation, Communications, Electric, Gas, Sanitation"
315,1066107,EL PASO CORP/DE,2011-03-01,17,0,77,9,11,0,0,0,0,6,3,1,0,0,26590,24314.0,206.0,0.008472485,26.57,95.0,296.687994,"Transportation, Communications, Electric, Gas, Sanitation"
316,867374,ELECTRONICS FOR IMAGING INC,2011-03-09,9,0,40,13,6,6,0,1,0,15,11,3,0,0,16688,739.7339999999998,27.465,0.037128211,14.25,0.0,0.421052632,Manufacturing
317,1046995,EMAGIN CORP,2011-03-16,1,0,15,1,7,1,0,0,0,3,3,2,0,0,5096,37.932,4.966,0.130918486,3.7,0.0,62.16216216,Manufacturing
318,356130,EMC INSURANCE GROUP INC,2011-03-10,3,0,34,2,1,1,0,0,2,1,2,2,0,0,6135,1230.4589999999996,-2.0980000000000003,-0.001705055,20.57,9.941,58.39086048,"Finance, Insurance, and Real Estate"
319,808326,EMCORE CORP,2011-01-10,9,0,35,8,8,5,0,0,0,7,6,5,0,1,12528,170.298,-34.219,-0.20093600600000006,0.99,0.0,-19.09090909,Manufacturing
320,32689,EMPIRE DISTRICT ELECTRIC CO,2011-02-17,4,0,18,2,0,1,0,0,1,0,0,1,0,0,2655,2021.835,54.971,0.027188668,21.09,26.732,132.0151731,"Transportation, Communications, Electric, Gas, Sanitation"
321,1173911,ENBRIDGE ENERGY MANAGEMENT L L C,2011-02-18,1,0,28,19,10,1,0,1,0,4,3,7,1,0,30407,674.8,45.5,0.06742738599999999,34.76,75.7,301.4672037,"Transportation, Communications, Electric, Gas, Sanitation"
322,1084961,ENCORE CAPITAL GROUP INC,2011-02-14,0,1,8,4,2,4,0,0,0,3,1,3,3,0,5292,812.4830000000002,60.958,0.07502680099999999,21.26,0.0,10.30103481,"Finance, Insurance, and Real Estate"
323,1112412,ENDEAVOUR INTERNATIONAL CORP,2011-03-10,19,0,35,1,4,3,0,0,0,1,5,8,2,0,9456,924.991,-130.995,-0.141617594,8.69,1.974,81.51898734,Mining
324,277595,ENERGEN CORP,2011-02-25,3,0,28,2,3,1,0,0,0,2,2,1,0,0,6373,5237.416,259.624,0.04957101,50.0,38.922,74.364,"Transportation, Communications, Electric, Gas, Sanitation"
325,933738,ENGLOBAL CORP,2011-03-10,3,0,27,3,1,1,0,1,0,0,2,1,1,0,4851,104.179,-7.0760000000000005,-0.06792155799999999,2.11,0.0,76.30331754,Services
326,1101302,ENTEGRIS INC,2011-02-24,5,1,13,4,9,3,1,1,0,4,1,6,1,0,8991,724.663,123.846,0.17090150899999998,8.725,0.0,-14.38395415,Manufacturing
328,895051,ENTREMED INC,2011-03-30,6,0,11,1,4,1,0,0,1,5,4,3,0,0,6207,3.236,-4.558,-1.408529048,0.95,1.005,540.5263158,Manufacturing
329,1337619,"ENVESTNET, INC.",2011-03-18,4,0,23,2,8,3,0,0,0,2,5,5,1,0,9803,137.702,7.605,0.055227956,11.96,0.0,42.64214047,"Finance, Insurance, and Real Estate"
330,821189,EOG RESOURCES INC,2011-02-24,2,0,31,6,2,1,0,0,0,1,1,3,0,0,6066,24838.797,1091.123,0.043928174,98.51,171.957,167.3505228,Mining
331,1096738,EPOCRATES INC,2011-03-31,1,0,15,4,11,5,0,0,0,5,5,4,0,0,13373,152.224,-3.573,-0.023471989,7.8,0.0,#NAME?,
332,33185,EQUIFAX INC,2011-02-23,6,2,14,2,2,0,0,0,0,0,0,3,0,0,4220,3508.6,232.9,0.066379753,38.74,79.4,196.8508002,Services
333,1042810,"EQUITY ONE, INC.",2011-03-11,1,1,21,5,7,0,0,0,0,3,2,1,0,0,8012,3219.342,33.442,0.010387837,16.98,98.84200000000001,589.1755006,"Finance, Insurance, and Real Estate"
334,922621,ERIE INDEMNITY CO,2011-02-24,1,1,60,1,4,0,0,0,0,0,2,4,1,0,6851,14348.0,169.0,0.011778645,78.16,102.0,114.265609,"Finance, Insurance, and Real Estate"
335,33488,ESCALADE INC,2011-03-01,4,1,19,1,3,2,0,0,0,4,1,9,2,0,5084,130.115,4.441,0.034131345,4.43,4.138,137.4266366,Manufacturing
336,1029199,EURONET WORLDWIDE INC,2011-02-25,8,1,44,7,7,2,0,0,0,0,5,6,6,0,14965,1506.329,36.961,0.024537136,18.48,0.0,-5.627705628,Retail Trade
337,842518,EVANS BANCORP INC,2011-03-04,1,3,23,3,0,1,0,0,0,0,1,0,4,1,4209,740.9019999999998,6.112,0.008249404,11.92,1.6440000000000001,33.33053691,Retail Trade
338,1052054,EVOLVING SYSTEMS INC,2011-03-08,7,1,10,6,9,3,0,0,0,3,5,4,0,0,6965,75.042,32.309,0.430545561,7.45,23.901,332.4966443,Services
339,913165,EXACTECH INC,2011-03-16,6,0,15,6,4,1,0,0,1,5,3,1,0,0,8449,232.612,8.826,0.037943012000000005,16.47,0.0,14.26836673,Manufacturing
340,939767,EXELIXIS INC,2011-02-22,8,0,25,5,15,4,0,2,0,3,3,4,0,0,12184,393.262,75.697,0.192484908,4.735,0.0,73.38965153,Manufacturing
341,746515,EXPEDITORS INTERNATIONAL OF WASHINGTON INC,2011-02-28,2,0,6,2,0,0,0,0,0,1,0,4,0,2,1800,2866.827,385.679,0.134531662,40.96,106.01100000000001,292.1166992,"Transportation, Communications, Electric, Gas, Sanitation"
342,1483510,"EXPRESS, INC.",2011-03-22,2,2,19,2,2,4,0,1,0,1,3,4,3,0,10189,862.199,140.697,0.163183905,21.64,0.0,-19.59334566,Retail Trade
343,34088,EXXON MOBIL CORP,2011-02-25,0,0,14,0,0,0,0,0,0,0,1,2,1,0,2111,331052.0,41060.0,0.124028853,84.76,9020.0,10628.07928,Manufacturing
344,1321268,"Eastern Insurance Holdings, Inc.",2011-03-08,3,0,26,1,2,2,0,0,0,1,1,1,0,0,5003,345.6790000000001,7.722,0.022338644,13.98,2.176,0.686695279,"Finance, Insurance, and Real Estate"
345,1415404,EchoStar CORP,2011-02-24,6,3,57,16,3,1,0,0,0,6,7,6,0,0,23302,6543.736999999999,3.639,0.000556104,20.94,0.0,19.24546323,Manufacturing
346,1099800,Edwards Lifesciences Corp,2011-02-28,2,0,15,2,5,1,0,0,0,1,1,0,0,0,6145,1980.5,236.7,0.119515274,70.7,0.0,14.34229137,Manufacturing
347,1411342,Ellington Financial LLC,2011-03-16,5,0,98,7,9,4,0,0,0,10,12,14,1,0,22876,1968.055,10.327,0.005247313000000001,17.171,42.382,276.3438355,"Finance, Insurance, and Real Estate"
348,1319327,Encore Bancshares Inc,2011-03-14,6,2,113,13,5,0,0,0,0,8,7,9,5,0,25275,1522.583,7.24,0.004755077,13.52,5.931,19.75591716,Retail Trade
349,1393744,"EnergySolutions, Inc.",2011-03-31,4,1,27,7,9,2,0,2,0,4,3,0,1,0,12728,3020.784,-196.181,-0.064943736,3.09,0.0,80.25889968,"Transportation, Communications, Electric, Gas, Sanitation"
350,1371217,EnteroMedics Inc,2011-03-07,8,0,31,39,19,1,0,1,0,8,4,6,0,0,27412,32.486,-25.997,-0.800252416,1.7,0.0,81.17647059,Manufacturing
351,943184,"Ever-Glory International Group, Inc.",2011-03-31,3,0,15,12,9,4,0,0,0,3,1,4,1,0,7377,135.22,9.647,0.071342997,1.9,0.0,11.05263158,Manufacturing
352,1498021,"ExamWorks Group, Inc.",2011-03-11,5,0,14,3,5,0,0,0,0,3,4,3,0,0,7472,627.039,-8.333,-0.013289445,9.48,0.0,94.93670886,Services
353,1297989,"ExlService Holdings, Inc.",2011-03-16,4,2,28,11,6,5,0,0,2,2,5,6,1,0,14054,377.411,34.78,0.092154177,22.37,0.0,-3.978542691,Services
354,1289490,Extra Space Storage Inc.,2011-02-25,5,0,30,10,9,1,0,0,0,2,2,4,1,0,11911,2516.25,50.449,0.02004928,24.23,52.027,186.5332233,"Finance, Insurance, and Real Estate"
355,1062613,FAIRPOINT COMMUNICATIONS INC,2011-03-31,4,0,19,2,4,3,0,1,0,2,3,5,1,0,8606,1989.645,171.96200000000005,0.08642848300000001,4.33,0.0,-24.24942263,"Transportation, Communications, Electric, Gas, Sanitation"
356,1021270,FAMOUS DAVES OF AMERICA INC,2011-03-18,1,1,11,4,9,1,0,0,0,1,0,1,0,0,3170,74.117,5.562,0.075043512,10.3,0.0,8.252427184,Retail Trade
357,917491,FARO TECHNOLOGIES INC,2011-02-25,8,0,17,13,4,2,0,0,0,1,4,3,0,0,8804,312.791,23.377,0.074736805,46.0,0.0,-28.60869565,Manufacturing
358,1083643,"FAUQUIER BANKSHARES, INC.",2011-03-11,1,1,10,4,3,0,0,0,0,0,2,6,1,0,3134,614.224,4.117,0.006702766,10.85,1.761,35.49308756,Retail Trade
359,1371446,FBR CAPITAL MARKETS CORP,2011-03-15,7,1,44,7,4,2,0,0,1,5,3,2,0,1,9518,298.083,-49.649,-0.166560991,2.05,0.0,86.34146341,"Finance, Insurance, and Real Estate"
360,34903,FEDERAL REALTY INVESTMENT TRUST,2011-02-15,1,0,21,8,3,0,0,0,0,1,3,1,0,0,7801,3659.908,143.917,0.039322573,90.75,171.87599999999998,175.2683196,"Finance, Insurance, and Real Estate"
361,822662,FIDELITY SOUTHERN CORP,2011-03-17,2,1,70,3,6,3,0,0,0,1,3,5,3,0,16127,2234.795,11.398,0.005100244,6.08,3.293,68.96381579,Retail Trade
362,811589,FIRST BANCORP /NC/,2011-03-16,1,2,12,4,0,0,0,0,0,6,2,0,2,0,4087,3290.474,13.642,0.004145907,11.15,11.564,141.0224215,Retail Trade
363,314489,FIRST BUSEY CORP /NV/,2011-03-11,6,0,37,8,6,3,0,0,0,3,9,4,0,0,8357,3402.1220000000008,29.873,0.008780696,5.0,18.897000000000002,371.94,Retail Trade
364,840489,FIRST CASH FINANCIAL SERVICES INC,2011-02-25,3,1,17,14,1,1,0,4,0,1,2,1,0,1,12913,357.096,77.782,0.217818178,35.09,0.0,-11.68424052,Retail Trade
365,712537,FIRST COMMONWEALTH FINANCIAL CORP /PA/,2011-03-03,0,1,12,0,0,0,1,0,0,0,3,1,3,0,2334,5841.1219999999985,15.274,0.002614909,5.26,12.558,273.3460076,Retail Trade
366,946647,FIRST DEFIANCE FINANCIAL CORP,2011-03-01,4,5,21,1,3,3,0,0,0,2,1,3,0,0,5417,2068.19,15.534,0.007510915,14.59,2.509,-1.240575737,Retail Trade
367,708955,FIRST FINANCIAL BANCORP /OH/,2011-02-28,10,5,49,6,8,0,0,0,0,2,8,11,0,0,11208,6671.511,66.73899999999999,0.010003581,16.64,45.659,285.4507212,Retail Trade
368,714562,FIRST FINANCIAL CORP /IN/,2011-03-15,0,3,10,0,0,1,0,0,0,1,12,2,1,0,3636,2954.061,37.195,0.012591141,33.28,12.384,42.80048077,Retail Trade
369,860413,FIRST INTERSTATE BANCSYSTEM INC,2011-02-28,8,7,70,4,6,0,0,1,0,4,2,7,6,0,18842,7325.526999999999,44.54600000000001,0.006080928,13.03,22.655,190.8288565,Retail Trade
370,702325,FIRST MIDWEST BANCORP INC,2011-03-01,10,2,63,3,7,2,0,0,0,7,6,4,2,0,14333,7973.594,36.563,0.004585511,10.13,13.754000000000001,149.4965449,Retail Trade
371,1169770,FIRST PACTRUST BANCORP INC,2011-02-25,3,3,24,2,3,2,0,0,0,3,2,2,5,0,5166,999.041,-2.728,-0.002730619,10.25,4.906000000000001,77.32682927,Retail Trade
372,1027183,FIRST SOUTH BANCORP INC /VA/,2011-03-11,0,2,14,1,2,1,0,1,0,2,2,2,1,0,3606,746.941,1.5530000000000002,0.002079147,3.2,0.0,102.1875,Retail Trade
373,798354,FISERV INC,2011-02-24,0,0,5,1,3,0,0,0,0,1,3,1,0,0,3448,8548.0,472.0,0.055217595,58.74,0.0,-0.306435138,Services
374,1159281,FIVE STAR QUALITY CARE INC,2011-02-23,1,1,16,5,8,3,0,1,0,1,3,6,0,0,7439,583.477,64.20100000000001,0.110031758,3.0,0.0,135.6666667,Services
375,1069394,FLEXIBLE SOLUTIONS INTERNATIONAL INC,2011-03-31,0,0,8,1,3,0,0,0,0,0,0,1,0,0,2430,14.505,0.183,0.012616339,2.2499,0.0,-43.1085826,Manufacturing
376,928054,FLOTEK INDUSTRIES INC/CN/,2011-03-16,8,0,25,6,8,2,0,0,0,3,1,2,1,0,11177,232.012,31.408,0.135372308,9.96,4.868,3.59437751,Manufacturing
377,1124198,FLUOR CORP,2011-02-23,9,0,52,16,12,1,3,0,1,2,2,9,0,0,15213,8270.276,593.7280000000002,0.071790591,50.25,86.669,204.3363184,Construction
378,37785,FMC CORP,2011-02-22,0,0,10,0,0,1,0,0,0,0,0,1,4,0,1181,3743.5,365.9,0.097742754,86.04,42.7,42.48024175,Manufacturing
379,764811,FNB United Corp.,2011-03-14,4,2,59,2,8,1,0,0,0,5,2,13,0,1,17600,2409.108,-137.314,-0.05699786,12.8,-44.592,-445.8359375,Retail Trade
380,1039399,FORMFACTOR INC,2011-02-17,4,0,17,14,23,3,0,2,0,11,10,10,0,0,19242,383.071,-65.98100000000001,-0.17224222100000006,5.06,0.0,75.49407115,Manufacturing
381,789073,FORTUNE BRANDS INC,2011-02-23,10,1,28,5,2,2,1,0,0,1,10,5,1,0,8185,7491.8,911.4,0.121653007,51.23,117.8,247.5502635,Manufacturing
382,883569,FOSSIL INC,2011-03-02,7,1,17,7,10,5,0,1,0,1,0,3,3,0,8062,1642.922,294.702,0.179376745,79.36,0.0,-11.18951613,Manufacturing
383,38725,FRANKLIN ELECTRIC CO INC,2011-03-02,3,0,17,2,2,0,0,0,0,0,0,1,0,0,1895,829.53,63.099,0.076065965,43.56,12.440999999999999,17.90863177,Manufacturing
384,831259,FREEPORT MCMORAN COPPER & GOLD INC,2011-02-25,19,0,55,9,12,3,0,0,0,3,7,5,0,0,30063,32070.0,4560.0,0.142188962,36.79,1424.0,4097.037238,Mining
385,20520,FRONTIER COMMUNICATIONS CORP,2011-02-25,5,0,11,3,9,0,0,0,0,4,1,5,0,0,6272,17460.768,149.614,0.008568581,5.15,746.387,14581.8835,"Transportation, Communications, Electric, Gas, Sanitation"
386,887936,FTI CONSULTING INC,2011-02-25,1,0,25,3,6,1,0,1,0,2,3,2,3,0,9173,2411.084,103.903,0.043093895,42.42,0.0,-12.11692598,Services
387,886128,FUELCELL ENERGY INC,2011-01-14,6,0,16,21,8,0,0,1,0,2,6,6,0,0,23046,183.63,-45.713,-0.248940805,1.07,3.2,305.6074766,Manufacturing
388,700564,FULTON FINANCIAL CORP,2011-03-01,4,2,30,2,2,0,0,0,0,1,1,1,1,1,5265,16370.508,145.57299999999995,0.008892394,9.81,39.967,412.8134557,Retail Trade
389,907649,FX ENERGY INC,2011-03-07,8,0,25,3,5,0,0,1,0,4,12,2,0,0,6961,110.224,-28.524,-0.258782116,4.8,0.0,28.125,Mining
390,789868,Feihe International Inc,2011-03-31,5,0,17,8,3,3,0,0,0,2,5,3,0,0,7026,441.804,-1.2009999999999998,-0.0027184,2.59,0.0,310.8108108,Manufacturing
391,1136893,"Fidelity National Information Services, Inc.",2011-02-25,1,0,17,2,4,0,5,0,0,0,3,1,0,0,6242,13848.3,469.6,0.033910299,26.59,60.4,230.1617149,Services
392,765207,"First Bancorp, Inc /ME/",2011-03-11,4,0,26,0,3,4,0,1,0,1,1,1,3,0,6014,1372.8670000000004,12.364,0.009005971,15.37,9.959,67.52765127,Retail Trade
393,1401564,"First Financial Northwest, Inc.",2011-03-16,10,6,122,13,5,0,0,1,1,6,4,6,1,0,40348,1059.39,4.242,0.004004191,5.9,0.0,-32.20338983,Retail Trade
394,1434842,Forbes Energy Services Ltd.,2011-03-30,8,0,36,11,3,0,0,0,0,2,10,8,0,0,12402,550.423,-12.344,-0.022426388,6.37,0.187,#NAME?,
395,1380393,Fortress Investment Group LLC,2011-03-01,16,0,115,9,11,6,0,1,0,14,11,8,3,0,32640,2220.686,-431.515,-0.194316081,3.38,0.0,68.63905325,"Finance, Insurance, and Real Estate"
396,1320854,"FreightCar America, Inc.",2011-03-15,1,0,23,7,1,4,0,0,0,1,0,1,0,0,6685,345.463,4.935,0.014285177,20.95,0.0,38.13842482,Manufacturing
397,1340786,"Fuel Systems Solutions, Inc.",2011-03-03,5,0,8,11,5,3,0,0,0,3,0,3,0,0,9660,450.002,5.167999999999998,0.011484393,16.49,0.0,78.16858702,Manufacturing
398,1337298,FutureFuel Corp.,2011-03-16,2,0,19,2,4,1,0,0,0,1,4,2,0,0,5387,385.244,34.509,0.089576995,12.42,16.254,#NAME?,
399,1444363,"GAIN Capital Holdings, Inc.",2011-03-30,8,0,105,42,6,0,0,0,0,8,4,2,1,0,32132,505.581,15.698,0.031049426,6.7,1.758,63.55223881,"Finance, Insurance, and Real Estate"
400,1060349,"GAMCO INVESTORS, INC. ET AL",2011-02-23,0,0,14,2,2,0,1,0,0,2,0,3,0,0,5325,756.7489999999998,69.682,0.09208073,43.49,30.763,81.12899517,"Finance, Insurance, and Real Estate"
401,1121788,GARMIN LTD,2011-02-23,8,0,16,17,5,4,0,0,0,1,3,4,0,0,18675,4471.338,520.896,0.116496673,39.81,388.62800000000004,954.0517458,Manufacturing
402,1170154,GASTAR EXPLORATION LTD,2011-03-10,10,0,40,28,14,0,1,1,0,8,9,9,2,0,23114,334.5030000000001,-1.764,-0.005273495,3.18,0.0,35.22012579,Mining
403,1326200,GENCO SHIPPING & TRADING LTD,2011-03-10,6,1,25,7,9,4,0,0,2,1,7,7,1,0,16839,3119.277,25.386,0.008138424,6.76,0.0,113.0177515,"Transportation, Communications, Electric, Gas, Sanitation"
404,40533,GENERAL DYNAMICS CORP,2011-02-18,5,0,24,2,5,0,0,0,0,0,0,1,0,0,2161,34883.0,2526.0,0.07241349700000001,66.41,685.0,1038.322542,Manufacturing
405,1239188,GENERAL STEEL HOLDINGS INC,2011-03-16,15,0,17,9,8,2,0,0,0,4,6,3,3,0,9675,3054.121,-177.187,-0.058015711,0.9890000000000001,0.0,190.1921132,Wholesale Trade
406,1012620,GENESEE & WYOMING INC,2011-02-25,1,1,26,2,2,1,0,0,0,0,2,2,1,0,7802,2294.157,119.484,0.002265566,60.58,0.0,n/a    Transportatio,"n, Communications, Electric, Gas, Sanitation"
407,1096142,GENTIVA HEALTH SERVICES INC,2011-03-11,4,2,28,14,7,1,0,0,0,4,4,10,0,1,15951,1530.328,-450.525,-0.294397672,6.75,0.0,294.0740741,Services
408,1276520,GENWORTH FINANCIAL INC,2011-02-25,7,19,277,40,11,1,0,8,1,16,9,24,3,8,50528,114302.0,122.0,0.001067348,6.55,0.0,100.610687,"Finance, Insurance, and Real Estate"
409,41023,GEORESOURCES INC,2011-03-11,11,0,30,5,2,1,0,0,0,8,4,6,0,0,7746,487.691,31.338,0.06425790099999999,29.31,0.0,-24.2238144,Mining
410,714395,"GERMAN AMERICAN BANCORP, INC.",2011-03-11,9,1,53,5,3,0,0,0,0,3,9,4,1,0,9909,1873.767,20.249,0.010806573,18.19,7.047000000000001,39.9780099,Retail Trade
411,1292426,GFI Group Inc.,2011-03-16,5,0,148,46,6,5,0,0,0,4,6,7,0,0,32384,1190.549,-3.181,-0.002671877,4.12,24.18,600.7281553,"Finance, Insurance, and Real Estate"
412,868671,GLACIER BANCORP INC,2011-02-28,3,5,36,5,5,0,0,1,0,0,0,5,1,0,13980,7187.906,17.471,0.002430611,12.03,37.395,336.4505403,Retail Trade
413,782842,"GLEACHER & COMPANY, INC.",2011-03-15,14,0,57,8,10,2,0,2,0,3,5,7,0,0,9195,3303.556,-82.124,-0.024859273,1.68,0.0,41.07142857,"Finance, Insurance, and Real Estate"
414,1323468,GLOBAL PARTNERS LP,2011-03-11,2,0,66,30,6,1,0,0,0,5,8,2,1,0,24796,1868.851,19.352,0.010355026,21.87,42.8,220.9876543,Wholesale Trade
415,1072725,GOLD RESERVE INC,2011-03-23,0,0,6,2,1,1,0,0,0,1,3,2,0,0,4068,78.34,-23.612,-0.301404136,2.8,0.0,-35.35714286,Mining
416,903571,GOLDEN STAR RESOURCES LTD,2011-02-24,7,0,20,3,10,0,1,1,0,2,5,1,0,0,7194,727.678,-2.075,-0.002851536,1.65,0.0,178.1818182,Mining
417,943861,GOODRICH PETROLEUM CORP,2011-02-22,10,0,21,5,4,3,0,0,1,3,3,5,0,0,7715,862.1030000000002,-31.758000000000006,-0.036837826,13.73,6.047000000000001,72.52002913,Mining
418,931148,GRAFTECH INTERNATIONAL LTD,2011-02-25,7,1,25,7,12,5,1,1,0,3,6,5,1,0,8353,2168.366,153.184,0.0706449,13.65,0.0,45.34798535,Manufacturing
419,1273441,"GRAN TIERRA ENERGY, INC.",2011-02-25,4,0,43,3,4,3,0,0,0,4,4,5,0,0,16860,1626.78,126.917,0.07801731,4.8,0.0,67.70833333,Mining
420,861459,GRANITE CONSTRUCTION INC,2011-02-24,4,0,31,15,4,0,0,0,0,0,3,1,2,0,9239,1547.799,51.161,0.033054034,23.72,20.107,100.4089376,Construction
421,43410,GREAT NORTHERN IRON ORE PROPERTIES,2011-02-18,2,0,2,0,0,1,0,0,0,0,0,0,0,0,559,20.915,23.048,1.101984222,110.25,22.5,50.11337868,"Finance, Insurance, and Real Estate"
422,854560,GREAT SOUTHERN BANCORP INC,2011-03-04,5,1,34,5,5,3,0,0,0,3,1,4,1,0,9375,3790.012,30.269,0.007986518,23.59,13.707,58.10512929,Retail Trade
423,1385613,"GREENLIGHT CAPITAL RE, LTD.",2011-02-22,5,0,63,16,4,3,0,1,0,6,3,10,0,0,15293,2343.488,6.769,0.00288843,23.67,0.0,13.26573722,"Finance, Insurance, and Real Estate"
424,1076930,GSI GROUP INC,2011-03-30,3,0,34,8,10,7,0,1,0,2,7,4,1,0,11835,348.5030000000001,28.973000000000006,0.083135583,10.23,0.0,-94.40664712,Manufacturing
425,912463,GUESS INC,2011-03-28,6,1,11,20,10,3,0,0,0,1,1,4,2,0,14072,1844.475,265.5,0.143943399,30.0,74.166,289.82    Manufactur,ing
426,885462,"GULF RESOURCES, INC.",2011-03-16,3,1,19,1,5,4,0,0,0,4,5,1,0,0,6032,258.328,30.953000000000007,0.119820538,1.79,0.0,497.2067039,Manufacturing
427,874499,GULFPORT ENERGY CORP,2011-03-14,13,1,18,5,5,3,0,0,0,3,6,3,1,0,8905,691.158,108.422,0.156870064,29.45,0.0,-26.38370119,Mining
428,1487371,"GenMark Diagnostics, Inc.",2011-03-14,10,0,30,4,7,3,0,0,0,4,6,6,0,0,12875,38.186,-23.97,-0.627716964,4.12,0.0,-0.72815534,Manufacturing
429,1467858,General Motors Co,2011-03-01,1,1,19,5,10,1,0,0,0,2,1,0,0,0,10568,144603.0,9190.0,0.063553315,20.27,859.0,4319.634928,Manufacturing
430,1040570,"GeoEye, Inc.",2011-03-15,1,0,14,4,6,0,0,0,0,3,4,4,0,0,7622,1334.585,56.612,0.042419179,22.22,4.0,108.7758776,"Transportation, Communications, Electric, Gas, Sanitation"
431,1311486,Global Geophysical Services Inc,2011-03-18,1,0,29,3,6,0,0,1,0,3,5,9,0,0,10130,506.3730000000001,5.662000000000001,0.011181481000000002,6.72,0.0,54.46428571,Mining
432,1011509,Golden Minerals Co,2011-02-17,2,0,11,2,11,0,1,0,0,2,3,2,0,0,3677,413.015,-62.67100000000001,-0.151740252,5.81,0.0,359.5524957,Mining
433,1456772,Government Properties Income Trust,2011-02-25,0,0,19,5,2,0,0,0,0,4,2,0,0,0,6143,1368.575,45.997,0.033609411,22.55,70.392,330.962306,"Finance, Insurance, and Real Estate"
434,1309402,"Green Plains Renewable Energy, Inc.",2011-03-04,2,0,42,3,9,3,0,0,2,3,3,1,0,0,10609,1420.828,38.418,0.027039163,9.76,0.0,15.36885246,Manufacturing
435,1339605,"H&E Equipment Services, Inc.",2011-03-03,3,0,11,16,4,4,0,0,0,0,2,2,2,0,11865,753.305,8.926,0.011849118,13.42,0.0,-13.78539493,Wholesale Trade
436,315213,HALF ROBERT INTERNATIONAL INC /DE/,2011-02-17,2,3,10,0,0,0,0,0,0,1,1,3,0,0,2260,1311.836,149.922,0.114284103,28.46,81.024,292.2136332,Services
437,1143155,HAMPTON ROADS BANKSHARES INC,2011-03-23,1,1,32,7,3,0,0,0,1,3,4,7,1,0,9091,2166.86,-98.614,-0.045510093,2.74,0.0,-81.02189781,Retail Trade
438,722723,HANGER ORTHOPEDIC GROUP INC,2011-03-11,0,0,3,0,2,0,0,0,0,0,0,2,0,0,1652,1128.5,55.019,0.048754098,18.69,0.0,13.37613697,Services
439,1276591,HANSEN MEDICAL INC,2011-03-16,13,0,62,117,23,2,0,6,0,18,14,13,0,0,48040,76.759,-16.712,-0.217720398,2.58,0.0,-42.24806202,Manufacturing
440,793952,HARLEY DAVIDSON INC,2011-02-24,1,1,18,4,2,0,0,0,0,1,0,1,0,0,4854,9674.164,599.114,0.061929279,38.87,111.01100000000001,274.7903267,Manufacturing
441,45919,HARTE HANKS INC,2011-03-02,4,0,19,6,8,2,2,0,0,1,1,3,4,0,8579,932.514,44.198,0.047396607,9.09,20.37,264.5764576,Services
442,1123494,HARVARD BIOSCIENCE INC,2011-03-16,14,0,24,22,13,1,2,1,0,5,1,2,1,0,14510,126.634,3.812,0.0301025,3.87,0.0,5.426356589,Manufacturing
443,1172222,HAWAIIAN HOLDINGS  INC,2011-02-11,0,0,16,3,3,0,0,0,0,3,1,6,0,0,7183,1487.529,-2.649,-0.001780806,5.8,0.0,35.17241379,"Transportation, Communications, Electric, Gas, Sanitation"
444,765880,"HCP, INC.",2011-02-15,5,0,18,11,8,0,0,0,0,2,2,3,0,0,8299,17408.475,538.891,0.03095567,41.43,787.689,1890.053102,"Finance, Insurance, and Real Estate"
445,916085,HEALTH NET INC,2011-02-28,23,4,95,23,10,0,1,1,0,4,3,12,1,1,32473,3607.669,72.12,0.019990747,30.42,0.0,-10.28928337,"Finance, Insurance, and Real Estate"
446,731012,HEALTHCARE SERVICES GROUP INC,2011-02-18,1,0,7,5,1,0,0,0,0,0,2,1,0,0,2456,289.695,38.156,0.131710937,17.69,42.228,230.6840023,Services
447,1095565,HEALTHSTREAM INC,2011-03-23,5,0,19,3,1,1,0,0,0,4,3,11,1,0,7069,154.237,6.944,0.045021623,18.45,0.0,-56.42276423,Services
448,799233,HEARTLAND EXPRESS INC,2011-02-23,0,0,16,13,1,0,0,0,0,0,2,5,2,0,9561,525.6659999999998,69.932,0.133035045,14.29,7.148,62.12736179,"Transportation, Communications, Electric, Gas, Sanitation"
449,1144354,HEARTLAND PAYMENT SYSTEMS INC,2011-03-10,0,0,62,49,8,0,0,0,1,1,8,5,5,0,25941,596.9209999999998,43.93899999999999,0.073609406,24.36,6.232,-11.11658456,Retail Trade
450,1066605,HEIDRICK & STRUGGLES INTERNATIONAL INC,2011-03-16,2,0,7,2,0,0,0,0,0,0,1,1,0,0,2354,515.565,-33.722,-0.065407854,21.54,9.277000000000001,76.07706592,Services
451,946644,HEMISPHERX BIOPHARMA INC,2011-03-29,7,1,19,25,15,2,0,0,0,5,7,5,0,9,18850,43.51300000000001,-9.015,-0.207179464,0.1951,0.0,152.9472066,Manufacturing
