,cik,company_name,date,uncertain,unemploy,risk,believe,anticipate,fluctuate,indefinite,likelihood,unlikely,likely,possible,predict,recession,pandemic,total words,at,ni,roa,prcc_f,dvt,Stock Return,Industry
304,1080224,EDGAR ONLINE INC,2010-03-31,5,0,9,17,6,0,0,0,0,7,2,0,1,0,12343,30.249,-7.229,-0.238983107,1.2,1.42,143.3333333,Services
305,827052,EDISON INTERNATIONAL,2010-03-01,1,0,50,0,2,0,0,0,0,1,0,2,0,0,5609,45530.0,1308.0,0.028728311,38.6,464.0,1192.176166,"Transportation, Communications, Electric, Gas, Sanitation"
307,1051514,ELECTRO OPTICAL SCIENCES INC /NY,2010-03-04,8,0,20,7,13,0,0,0,1,3,6,5,0,0,12859,33.589,-19.923,-0.593140612,3.35,0.0,207.761194,Manufacturing
308,1094348,ELOYALTY CORP,2010-03-10,4,0,6,5,5,0,0,0,0,1,3,2,0,0,3702,66.192,-13.318,-0.201202562,6.4,1.273,27.234375,Services
309,790070,EMC CORP,2010-02-26,9,0,22,5,4,0,0,0,0,1,2,6,0,0,6079,30833.284,1899.995,0.061621558,22.9,0.0,-23.71179039,Manufacturing
310,858800,EMCLAIRE FINANCIAL CORP,2010-03-22,3,0,10,2,2,0,0,0,0,0,2,3,0,0,3226,481.885,3.069,0.006368739,16.35,1.202,-7.93883792,Retail Trade
311,32689,EMPIRE DISTRICT ELECTRIC CO,2010-02-19,4,0,17,2,0,1,0,0,1,0,0,1,0,0,2748,1921.311,47.396,0.024668573,22.2,51.996,218.5855856,"Transportation, Communications, Electric, Gas, Sanitation"
312,880285,ENBRIDGE ENERGY PARTNERS LP,2010-02-19,1,0,28,22,12,1,0,1,1,5,3,7,1,0,28752,10441.0,-198.5,0.011860931000000002,62.38,481.6,182765.4485,"Transportation, Communications, Electric, Gas, Sanitation"
313,850460,ENCORE WIRE CORP,2010-03-05,0,0,9,2,0,6,0,0,0,1,0,2,2,0,1661,477.276,15.29,0.032035971,25.08,1.8559999999999999,-8.588516746,Manufacturing
314,1013606,ENDOLOGIX INC /DE/,2010-03-05,1,0,14,5,7,3,0,0,0,4,1,2,0,0,6839,134.375,10.653,0.07927814,7.15,0.0,-26.15384615,Manufacturing
315,277595,ENERGEN CORP,2010-02-25,3,0,28,3,3,1,0,0,0,2,0,1,0,0,6166,4363.56,290.807,0.066644437,48.26,37.376999999999995,74.42395358,"Transportation, Communications, Electric, Gas, Sanitation"
316,750199,ENERGY PARTNERS LTD,2010-03-11,11,0,40,7,5,1,0,0,0,4,0,1,0,0,9437,626.906,-8.468,-0.013507607,14.86,0.0,-42.46298789,Mining
317,933738,ENGLOBAL CORP,2010-03-08,3,0,20,3,1,1,0,1,0,0,1,1,0,0,4191,110.324,-11.752,-0.106522606,3.72,0.0,-15.86021505,Services
318,1061219,ENTERPRISE PRODUCTS PARTNERS L P,2010-03-01,4,0,58,15,10,1,0,0,1,8,7,7,0,0,19880,31360.8,320.8,0.010229331,41.61,307.7,714.9723624,Mining
319,1109116,ENTRAVISION COMMUNICATIONS CORP,2010-03-31,6,0,3,1,0,1,2,0,0,0,4,0,3,0,5473,490.81,-18.086,-0.03684929,2.57,0.0,32.29571984,"Transportation, Communications, Electric, Gas, Sanitation"
320,727510,ENZON PHARMACEUTICALS INC,2010-03-12,13,0,15,12,4,1,0,1,0,3,5,8,0,0,20159,488.857,177.243,0.362566149,12.16,0.0,-13.40460526,Manufacturing
321,891178,EPICOR SOFTWARE CORP,2010-03-12,2,1,9,6,4,4,0,0,0,3,2,2,1,0,7111,741.5,-6.033,-0.00813621,10.1,0.0,-24.55445545,Services
322,33213,EQT Corp,2010-02-18,0,0,25,2,1,1,0,0,0,1,1,3,0,0,6324,7098.438,227.7,0.03207748,44.84,127.292,281.8287244,"Transportation, Communications, Electric, Gas, Sanitation"
323,1101239,EQUINIX INC,2010-02-22,6,0,24,6,9,1,0,0,0,2,3,1,0,0,10925,4448.009,36.881,0.008291575,81.26,0.0,30.6300763,"Finance, Insurance, and Real Estate"
324,906107,EQUITY RESIDENTIAL,2010-02-25,2,1,17,16,2,1,0,0,1,2,10,0,0,0,12531,16184.194,283.61,0.017523888,51.95,433.68800000000005,799.8421559,"Finance, Insurance, and Real Estate"
325,922621,ERIE INDEMNITY CO,2010-02-25,2,0,49,1,1,0,0,1,0,1,1,4,0,0,4497,14344.0,162.0,0.011293921,65.47,99.0,110.8141133,"Finance, Insurance, and Real Estate"
326,33488,ESCALADE INC,2010-03-05,5,1,18,1,4,2,0,0,0,4,1,9,2,0,5170,127.553,6.059,0.047501823,6.38,1.285,-40.98746082,Manufacturing
327,1029199,EURONET WORLDWIDE INC,2010-03-01,6,0,41,7,7,2,0,0,0,0,5,5,6,0,14383,1409.372,-38.372,-0.027226311,17.44,0.0,25.86009174,Retail Trade
328,842518,EVANS BANCORP INC,2010-03-05,1,2,22,4,0,1,0,0,0,0,1,0,3,0,3971,671.523,4.84,0.0072074969999999985,14.249,1.385,-10.6954874,Retail Trade
329,912365,EVERGREEN ENERGY INC,2010-03-31,5,0,30,12,10,2,0,0,0,4,3,3,1,0,12003,29.558000000000003,-20.346,-0.688341566,0.65,4.312,614.9384615,Public Administration
330,1124140,EXACT SCIENCES CORP,2010-03-12,3,0,9,6,0,1,0,0,0,1,1,2,0,0,4056,96.515,-11.556,-0.119732684,5.98,0.0,-43.31103679,Services
331,316300,EXCO RESOURCES INC,2010-02-24,12,0,45,14,5,3,0,1,0,6,8,12,0,0,26167,3477.42,671.926,0.193225437,19.42,29.76,162.5643666,Mining
332,1109357,EXELON CORP,2010-02-05,9,0,104,16,15,1,0,0,3,4,6,14,1,6,31363,52240.0,2563.0,0.049062021,41.64,1392.0,3360.302594,"Transportation, Communications, Electric, Gas, Sanitation"
333,851520,EXPONENT INC,2010-02-24,3,0,7,2,0,0,0,0,0,1,0,2,0,0,1604,258.892,27.521,0.106303014,37.54,0.0,-25.83910495,Services
334,1322439,Eagle Bulk Shipping Inc.,2010-03-05,4,0,28,4,1,4,0,0,0,1,1,8,0,0,10422,1896.573,26.845,0.014154478,4.98,0.0,-0.602409639,"Transportation, Communications, Electric, Gas, Sanitation"
335,1426945,"Echo Global Logistics, Inc.",2010-03-17,4,1,29,3,6,2,0,0,0,1,4,6,1,0,8527,161.548,8.405,0.05202788,12.04,0.0,5.398671096,"Transportation, Communications, Electric, Gas, Sanitation"
336,1302343,"Education Realty Trust, Inc.",2010-03-16,2,1,31,13,3,0,0,0,0,3,4,4,1,0,16053,736.68,-42.058,-0.057091274,7.77,11.477,110,"Finance, Insurance, and Real Estate"
337,1344154,Emergency Medical Services CORP,2010-02-19,4,1,66,58,7,0,0,0,0,3,11,4,0,0,33181,1748.552,131.724,0.07533319,64.61,0.0,-16.18944436,"Transportation, Communications, Electric, Gas, Sanitation"
338,1319327,Encore Bancshares Inc,2010-03-16,6,2,108,13,5,0,0,0,0,8,5,11,5,0,24414,1466.497,-24.23,-0.016522366,10.26,2.224,-0.155945419,Retail Trade
339,1393744,"EnergySolutions, Inc.",2010-03-01,4,1,29,2,8,2,0,2,0,3,3,1,2,0,13589,3425.4990000000007,-22.001,-0.006422714,5.57,6.638,171.5978456,"Transportation, Communications, Electric, Gas, Sanitation"
340,1371217,EnteroMedics Inc,2010-03-29,8,0,27,34,16,1,0,1,0,9,5,5,0,0,25226,38.687,-17.347,-0.448393517,3.08,0.0,-81.81818182,Manufacturing
341,1360901,Evercore Partners Inc.,2010-02-22,5,0,23,1,5,1,0,0,0,3,3,3,0,0,10315,898.085,8.954,0.009970103,34.0,13.702,29.71176471,"Finance, Insurance, and Real Estate"
342,1324424,"Expedia, Inc.",2010-02-11,10,1,28,3,4,0,0,0,0,1,6,3,1,0,8094,6650.9940000000015,421.5,0.063373986,25.09,79.07600000000001,317.7202073,"Transportation, Communications, Electric, Gas, Sanitation"
343,1036960,FAIRCHILD SEMICONDUCTOR INTERNATIONAL INC,2010-02-25,5,0,27,7,12,3,0,0,0,0,6,0,0,0,7868,1849.1,153.2,0.082851117,15.61,0.0,-36.00256246,Manufacturing
344,713095,FARMERS CAPITAL BANK CORP,2010-03-15,7,1,50,3,7,2,0,1,0,8,3,6,4,0,17290,1935.693,6.932,0.003581146,4.88,1.871,147.7663934,Retail Trade
345,815556,FASTENAL CO,2010-02-09,2,1,8,13,2,4,0,0,0,0,2,0,0,0,6525,1468.283,265.356,0.180725378,59.91,182.81400000000002,274.651978,Wholesale Trade
346,1371446,FBR CAPITAL MARKETS CORP,2010-03-16,9,1,44,7,5,2,0,0,1,4,3,3,0,1,9798,431.467,-37.558,-0.08704721300000001,3.82,0.0,61.78010471,"Finance, Insurance, and Real Estate"
347,34903,FEDERAL REALTY INVESTMENT TRUST,2010-02-17,1,0,20,8,3,0,0,0,0,1,3,1,0,0,7521,3159.553,122.79,0.038863092,77.93,163.923,197.2449634,"Finance, Insurance, and Real Estate"
348,862831,FINANCIAL INSTITUTIONS INC,2010-03-12,5,2,76,5,6,1,0,1,0,2,9,2,2,0,16239,2214.307,21.287,0.009613391,18.97,8.059,4.580917238,Retail Trade
349,811589,FIRST BANCORP /NC/,2010-03-16,0,2,10,6,1,0,0,0,0,4,2,0,2,0,3759,3278.932,9.982,0.0030442840000000004,15.31,9.477,53.14826911,Retail Trade
350,314489,FIRST BUSEY CORP /NV/,2010-03-16,7,1,35,8,4,2,0,0,0,4,7,5,0,0,8008,3605.003,23.23,0.006443823,4.7,15.787,318.6595745,Retail Trade
351,840489,FIRST CASH FINANCIAL SERVICES INC,2010-03-15,3,1,18,14,1,1,0,2,0,1,1,0,0,1,11875,342.446,57.658,0.16837107199999998,30.99,0.0,-28.39625686,Retail Trade
352,712537,FIRST COMMONWEALTH FINANCIAL CORP /PA/,2010-03-01,0,1,15,0,1,0,1,0,0,1,3,2,2,0,3013,5812.842,22.978,0.003952972,7.08,5.306,40.62146893,Retail Trade
353,946647,FIRST DEFIANCE FINANCIAL CORP,2010-03-03,4,5,23,1,3,3,0,0,0,2,1,2,0,0,4522,2035.517,8.109,0.003983754,11.9,2.021,11.85714286,Retail Trade
354,36029,FIRST FINANCIAL BANKSHARES INC,2010-02-19,2,2,42,9,7,3,0,0,0,5,2,2,1,0,13531,3776.367,59.659,0.015797988,51.25,28.385,61.2,Retail Trade
355,36966,FIRST HORIZON NATIONAL CORP,2010-02-26,8,2,142,5,3,1,0,0,0,5,10,8,19,0,11585,24698.952,50.201,0.002032515,11.78,107.97,930.3056027,Retail Trade
356,712534,FIRST MERCHANTS CORP,2010-03-16,5,2,52,4,5,2,0,0,0,5,4,7,2,0,20089,4170.242,6.909,0.0016567379999999998,8.86,-3.824,-76.11738149,Retail Trade
357,1051741,FIRST NIAGARA FINANCIAL GROUP INC,2010-02-26,2,2,30,1,4,1,0,0,0,0,3,3,1,0,3814,21083.853,140.35299999999998,0.006656895,13.98,114.65,819.5994278,Retail Trade
358,1169770,FIRST PACTRUST BANCORP INC,2010-03-10,3,3,30,2,4,2,0,0,0,3,4,2,5,0,7663,861.6210000000002,2.825,0.0032787040000000003,13.27,2.463,-41.12283346,Retail Trade
359,1138817,FIRST SECURITY GROUP INC/TN,2010-03-16,1,1,45,5,3,0,0,0,1,10,2,6,2,0,8424,1168.548,-44.342,-0.037946238,0.9,2.029,389.8888889,Retail Trade
360,1027183,FIRST SOUTH BANCORP INC /VA/,2010-03-10,0,2,13,0,2,1,0,1,0,2,2,0,1,0,3194,797.2460000000002,-2.38,-0.002985277,6.47,4.775,132.9984544,Retail Trade
361,1031296,FIRSTENERGY CORP,2010-02-19,25,0,58,3,7,2,0,1,1,0,4,13,0,0,12157,34805.0,784.0,0.022525499,37.02,670.0,1835.30524,"Transportation, Communications, Electric, Gas, Sanitation"
362,1034669,FISHER COMMUNICATIONS INC,2010-03-12,7,0,10,3,0,1,0,0,0,1,0,9,0,0,7654,320.892,9.746,0.030371589,21.8,0.0,-25.4587156,"Transportation, Communications, Electric, Gas, Sanitation"
363,12040,FLANIGANS ENTERPRISES INC,2010-01-04,4,0,9,2,3,0,0,0,0,0,0,0,0,0,2951,37.314,1.679,0.044996515999999986,7.14,0.0,-20.16806723,Retail Trade
364,928054,FLOTEK INDUSTRIES INC/CN/,2010-03-31,5,0,18,10,5,2,0,0,0,4,2,2,3,0,12698,184.807,-43.465,-0.235191308,5.45,6.542999999999999,44.64220183,Manufacturing
365,923139,FLUSHING FINANCIAL CORP,2010-03-15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,276,4324.745,38.835,0.00897972,14.0,15.788,93.2    Retail Trade,
366,1135152,FMC TECHNOLOGIES INC,2010-03-01,0,0,9,0,4,0,0,0,0,1,0,2,2,0,2433,3644.2,375.5,0.103040448,88.91,0.0,-34.94545046,Manufacturing
367,37996,FORD MOTOR CO,2010-02-25,0,1,24,1,3,0,0,0,0,1,0,2,4,0,5716,164687.0,6561.0,0.03983921,16.79,0.0,-40.44073853,Manufacturing
368,1262039,FORTINET INC,2010-03-05,8,0,42,6,13,2,0,2,0,5,7,5,1,0,16656,545.422,41.245,0.075620345,32.35,0.0,-45.6877898,Manufacturing
369,883569,FOSSIL INC,2010-03-03,7,1,17,7,10,5,0,1,0,1,0,3,2,0,8500,1467.573,255.205,0.173895949,70.48,0.0,-52.38365494,Manufacturing
370,753308,FPL GROUP INC,2010-02-26,11,1,46,2,6,0,0,0,1,3,7,6,0,0,18849,52994.0,1957.0,0.036928709,51.99,823.0,1584.593191,"Transportation, Communications, Electric, Gas, Sanitation"
371,831259,FREEPORT MCMORAN COPPER & GOLD INC,2010-02-26,17,0,53,12,13,4,0,0,0,3,6,8,0,0,30338,29386.0,4336.0,0.147553257,120.09,1121.0,900.3247564,Mining
372,39273,FROZEN FOOD EXPRESS INDUSTRIES INC,2010-02-26,4,1,15,8,5,0,0,0,0,0,2,1,1,0,9089,134.905,-11.93,-0.088432601,4.41,0.0,-25.17006803,"Transportation, Communications, Electric, Gas, Sanitation"
373,39368,FULLER H B CO,2010-01-22,3,0,4,0,0,1,0,0,0,0,1,1,0,0,1491,1153.457,70.877,0.061447458,20.97,13.732000000000001,62.5751073,Manufacturing
374,907649,FX ENERGY INC,2010-03-17,7,0,22,4,5,0,0,0,0,4,10,3,0,0,5728,66.604,-0.758,-0.011380698,6.15,0.0,-53.65853659,Mining
375,765207,"First Bancorp, Inc /ME/",2010-03-12,4,0,27,1,3,4,0,1,0,0,1,1,3,0,5042,1393.802,12.116,0.00869277,15.79,8.865,53.79987334,Retail Trade
376,1401564,"First Financial Northwest, Inc.",2010-03-11,7,2,43,4,1,0,0,0,0,2,3,3,2,0,6929,1193.658,-54.136,-0.045353024000000006,4.0,1.42,99.25    Retail Trad,e
377,1380393,Fortress Investment Group LLC,2010-03-01,16,0,128,11,10,5,0,4,1,19,14,11,3,0,34200,2076.695,-284.611,-0.137049976,5.7,0.0,-21.92982456,"Finance, Insurance, and Real Estate"
378,1340786,"Fuel Systems Solutions, Inc.",2010-03-08,4,0,7,12,4,2,0,0,0,1,0,4,0,0,9735,454.5630000000001,39.702,0.087341029,29.38,0.0,40.367597,Manufacturing
379,786344,GAINSCO INC,2010-03-31,8,1,50,1,5,4,0,0,0,3,2,9,3,1,14135,239.418,8.713,0.036392418,9.0,4.78,54.22222222,"Finance, Insurance, and Real Estate"
380,1060349,"GAMCO INVESTORS, INC. ET AL",2010-03-15,0,0,14,2,2,0,1,0,0,2,0,3,0,0,5951,672.7360000000001,68.792,0.102257052,48.01,59.58,124.6823578,"Finance, Insurance, and Real Estate"
381,1121788,GARMIN LTD,2010-02-24,8,0,14,19,4,4,0,0,1,1,6,4,0,0,19524,3988.688,584.6030000000002,0.146565236,30.99,298.853,963.4172314,Manufacturing
382,1040829,GAYLORD ENTERTAINMENT CO /DE,2010-02-26,6,0,22,3,7,2,0,0,0,5,6,2,2,0,7503,2620.933,-89.12799999999999,-0.034006211,35.94,0.0,-45.04730106,"Finance, Insurance, and Real Estate"
383,1474735,GENERAC HOLDINGS INC.,2010-03-30,3,0,18,11,5,0,5,0,0,2,2,3,0,0,11910,1209.883,56.913,0.047040086,16.17,0.0,#NAME?,
384,40545,GENERAL ELECTRIC CO,2010-02-19,2,3,33,2,5,0,1,0,0,1,0,5,1,0,10314,751216.0,11644.0,0.015500202,18.29,5512.0,30119.40951,Public Administration
385,18498,GENESCO INC,2010-03-31,7,0,12,5,7,3,0,0,0,0,1,1,0,0,6109,961.082,53.21100000000001,0.055365723,37.13,0.19699999999999998,-35.96283329,Retail Trade
386,1022321,GENESIS ENERGY LP,2010-02-26,2,0,20,2,3,3,0,0,0,6,0,0,1,0,11243,1506.735,-48.459,0.0014738370000000002,26.4,70.352,1453136.704,Wholesale Trade
387,1096142,GENTIVA HEALTH SERVICES INC,2010-03-17,3,2,17,10,1,1,0,0,0,1,2,1,0,1,8737,2120.128,52.155,0.02459993,26.6,0.0,1.541353383,Services
388,1276520,GENWORTH FINANCIAL INC,2010-02-26,8,20,236,43,13,3,0,8,1,10,7,12,3,8,47081,112395.0,142.0,0.0012634010000000002,13.14,0.0,-13.62252664,"Finance, Insurance, and Real Estate"
389,314606,GEOKINETICS INC,2010-03-15,4,0,26,8,5,0,0,1,1,4,8,4,4,0,9347,725.164,-138.684,-0.191245015,9.29,8.85,98.81593111,Mining
390,41023,GEORESOURCES INC,2010-03-12,7,0,22,5,2,1,0,0,0,6,2,4,1,0,4996,359.69,23.331,0.064864189,22.21,0.0,-38.4961729,Mining
391,714395,"GERMAN AMERICAN BANCORP, INC.",2010-03-10,8,2,43,1,2,0,0,0,0,0,7,3,1,0,6617,1375.888,13.405,0.009742799,18.415,6.2139999999999995,21.98751018,Retail Trade
392,1052752,GETTY REALTY CORP /MD/,2010-03-16,6,1,47,22,3,0,0,2,0,6,8,14,2,0,15417,427.144,51.7,0.121036465,31.28,54.958999999999996,150.923913,"Finance, Insurance, and Real Estate"
393,882095,GILEAD SCIENCES INC,2010-03-01,5,0,28,4,6,9,0,0,1,4,3,9,0,3,10384,11592.63,2901.257,0.250267368,36.24,0.0,19.39845475,Manufacturing
395,1061322,GLOBAL CROSSING LTD,2010-02-23,12,1,31,7,14,0,0,0,0,2,10,18,2,0,19876,2310.0,-172.0,-0.07445887400000001,12.92,4.0,41.25386997,"Transportation, Communications, Electric, Gas, Sanitation"
396,1323468,GLOBAL PARTNERS LP,2010-03-12,1,0,63,26,7,1,0,0,0,4,6,1,1,0,21520,1672.316,27.038,0.016167997,27.4,31.964000000000002,100.4525547,Wholesale Trade
397,1160791,GOLD RESOURCE CORP,2010-03-15,5,0,20,5,12,0,1,1,0,6,1,1,0,0,7977,62.797,-23.074,-0.367437935,29.4,9.33,#NAME?,
398,42316,GOLDFIELD CORP,2010-03-26,4,0,14,4,2,1,1,0,0,1,1,2,0,0,6681,20.959,-0.253,-0.012071187,0.312,0.0,44.23076923,Construction
399,1024126,GOLF TRUST OF AMERICA INC,2010-02-24,0,0,4,4,1,0,0,0,0,3,3,0,0,0,1087,46.034,9.309,0.202220098,6.05,0.122,#NAME?,
400,42888,GRACO INC,2010-02-16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,796,530.474,102.84,0.193864355,39.45,48.751999999999995,96.0    Manufacturin,g
401,277135,GRAINGER W W INC,2010-02-25,1,0,6,0,6,0,0,0,0,0,0,0,0,0,971,3904.377,510.865,0.130844178,138.11,150.612,79.16298603,Wholesale Trade
402,1048620,GRANITE CITY FOOD & BREWERY LTD,2010-03-22,1,1,18,0,9,4,0,0,0,3,3,1,0,0,7240,56.463,-4.525,-0.080140977,2.4,0.0,-87.9125    Retail T,rade
403,43410,GREAT NORTHERN IRON ORE PROPERTIES,2010-02-18,2,0,2,0,0,1,0,0,0,0,0,0,0,0,566,17.383,17.469,1.004947362,143.0,18.375,-21.41608392,"Finance, Insurance, and Real Estate"
404,854560,GREAT SOUTHERN BANCORP INC,2010-03-24,5,1,34,5,4,3,0,0,0,3,1,4,1,0,8804,3411.505,23.865,0.006995446,23.59,13.079,45.9898262,Retail Trade
405,1385613,"GREENLIGHT CAPITAL RE, LTD.",2010-02-24,3,0,59,16,5,3,0,1,0,6,5,10,0,0,14127,2338.002,90.642,0.038769,26.81,0.0,-12.01044386,"Finance, Insurance, and Real Estate"
406,944480,GSE SYSTEMS INC,2010-03-11,1,0,29,12,4,3,0,0,0,6,1,3,4,0,12167,53.614,-2.249,-0.041947999000000014,3.62,0.0,51.38121547,Services
407,912463,GUESS INC,2010-03-31,2,1,9,21,10,2,0,0,0,1,1,2,2,0,13370,1685.804,289.508,0.171732894,42.78,247.57,571.5287518,Manufacturing
408,885462,"GULF RESOURCES, INC.",2010-03-02,3,1,19,0,5,4,0,0,0,4,5,1,0,0,5378,206.721,51.283,0.248078328,10.69,0.0,9.073900842,Manufacturing
409,874499,GULFPORT ENERGY CORP,2010-03-12,12,1,15,4,3,3,0,0,0,2,3,2,1,0,7882,319.693,47.363,0.14815150800000002,21.68,0.0,-47.18634686,Mining
410,1096199,"Geeknet, Inc",2010-02-26,4,0,23,2,1,1,0,0,0,4,3,1,0,1,7994,66.757,-4.448,-0.066629717,25.03,0.0,-95.24570515,Retail Trade
411,1275229,"General Moly, Inc",2010-03-05,11,0,18,2,10,2,0,1,0,3,7,0,0,0,8167,273.23900000000003,-15.723,-0.05754303,6.48,0.0,-67.90123457,Mining
412,1352302,"GeoMet, Inc.",2010-03-31,7,0,22,4,3,1,0,0,0,4,5,5,2,0,7540,170.08599999999996,5.792000000000002,0.034053361000000004,1.15,1.984,199.4782609,Public Administration
413,1011509,Golden Minerals Co,2010-03-29,2,0,13,1,11,0,1,0,0,2,2,2,0,0,4300,135.618,-33.274,-0.245350912,26.7,0.0,-96.32958801,Mining
414,1478085,Graham Packaging Co Inc.,2010-03-05,1,0,25,22,1,2,0,0,0,3,4,2,0,0,15255,2806.827,54.712,0.019492473,13.04,0.0,#NAME?,
415,1272597,"Graymark Healthcare, Inc.",2010-03-31,11,0,25,81,6,0,0,3,0,2,5,7,0,0,24925,28.693,-19.136,-0.666922246,0.73,0.0,139.7260274,Services
416,1309402,"Green Plains Renewable Energy, Inc.",2010-02-24,3,0,44,3,8,3,0,0,2,4,3,1,0,0,9759,1429.866,48.012,0.033577972000000005,11.26,0.0,32.06039076,Manufacturing
417,1375557,"Guidance Software, Inc.",2010-02-26,3,0,12,9,5,4,0,0,1,5,0,4,1,0,9561,67.44,-4.602,-0.068238434,7.19,0.0,-27.12100139,Services
418,1057379,"HACKETT GROUP, INC.",2010-03-17,0,0,13,35,6,4,0,0,0,0,0,4,0,0,7547,150.80100000000004,14.227,0.094342876,3.51,0.0,-20.7977208,Services
419,750577,HANCOCK HOLDING CO,2010-02-17,2,1,22,2,9,2,0,0,0,3,3,5,0,0,5196,8138.326999999998,52.206,0.006414832,34.86,35.721,128.1440046,Retail Trade
420,1109242,HANMI FINANCIAL CORP,2010-03-15,6,3,119,8,6,2,0,1,0,6,8,4,4,0,27123,2907.148,-88.009,-0.030273313,1.15,0.0,4.347826087,Retail Trade
421,1276591,HANSEN MEDICAL INC,2010-03-16,10,0,60,116,23,2,0,6,0,18,11,14,0,0,46533,57.944,-37.895,-0.653993511,1.49,0.0,103.3557047,Manufacturing
422,793952,HARLEY DAVIDSON INC,2010-02-23,1,2,18,3,1,0,0,0,0,0,0,0,1,0,4702,9430.74,146.545,0.015539078,34.67,94.145,244.2313239,Manufacturing
423,45919,HARTE HANKS INC,2010-03-03,4,0,19,5,8,2,2,0,0,0,1,3,3,0,8316,926.88,53.604,0.05783272900000001,12.77,19.141,134.3069695,Services
424,1123494,HARVARD BIOSCIENCE INC,2010-03-11,13,0,25,18,12,1,2,1,0,5,1,1,1,0,13371,124.797,19.015,0.152367445,4.08,0.0,-12.5,Manufacturing
425,354707,HAWAIIAN ELECTRIC INDUSTRIES INC,2010-02-26,2,1,82,7,4,0,1,1,0,6,11,13,0,0,34041,8749.98,115.425,0.013191459,22.79,117.728,508.2843352,"Transportation, Communications, Electric, Gas, Sanitation"
426,893847,"HAWTHORN BANCSHARES, INC.",2010-03-15,3,3,18,2,2,0,0,0,0,5,4,3,0,0,4885,1200.172,-3.552,-0.002959576,8.6,3.125,47.26744186,Retail Trade
427,792985,HEALTH MANAGEMENT ASSOCIATES INC,2010-02-25,1,1,9,8,0,1,0,1,0,4,4,5,0,0,7716,4910.085,150.069,0.030563422000000007,9.54,0.0,-23.79454927,Services
428,731012,HEALTHCARE SERVICES GROUP INC,2010-02-16,1,0,4,4,1,0,0,0,0,0,1,1,0,0,1841,277.934,34.441,0.123917909,16.27,39.285,273.3558697,Services
429,704415,"HEALTHWAYS, INC",2010-03-16,3,0,16,5,2,0,0,0,0,0,1,1,1,0,3814,861.689,47.33,0.05492701,11.16,0.0,64.33691756,Services
430,821536,HEARUSA INC,2010-03-26,3,0,11,2,1,2,1,0,0,1,3,1,0,0,3865,81.02600000000002,-7.737,-0.095487868,0.91,0.139,79.01098901,Retail Trade
431,1066605,HEIDRICK & STRUGGLES INTERNATIONAL INC,2010-03-01,0,0,7,2,0,0,1,0,0,0,1,0,0,0,2226,545.0269999999998,7.4929999999999986,0.013747943,28.65,9.113999999999999,40.85165794,Services
432,946644,HEMISPHERX BIOPHARMA INC,2010-03-12,6,1,18,23,9,2,0,0,0,6,9,9,0,15,18320,51.68,-13.136,-0.254179567,0.4935,0.0,13.4751773,Manufacturing
433,1280784,HERCULES TECHNOLOGY GROWTH CAPITAL INC,2010-03-12,4,0,82,35,18,6,0,1,0,9,3,5,15,0,33122,591.247,4.982,0.008426258,10.36,28.816,278.4362934,"Finance, Insurance, and Real Estate"
434,1046025,HERITAGE FINANCIAL CORP /WA/,2010-03-02,3,1,26,3,2,2,0,0,0,0,2,5,5,0,4601,1367.684,13.354,0.009763951,13.92,1.686,11.10632184,Retail Trade
435,1063344,HERSHA HOSPITALITY TRUST,2010-03-05,1,1,43,3,8,0,0,0,0,3,4,2,3,1,9558,1457.277,-16.357,-0.011224359,6.6,34.077,463.8939394,"Finance, Insurance, and Real Estate"
436,717605,HEXCEL CORP /DE/,2010-02-10,5,0,13,3,3,0,0,0,0,1,2,1,0,0,2913,1258.1,77.4,0.061521342,18.09,0.0,-28.24765064,Manufacturing
437,766561,HICKORY TECH CORP,2010-03-02,1,0,28,14,10,2,0,0,0,2,6,9,1,0,13512,230.188,12.094,0.052539663,9.56,6.94,64.958159,"Transportation, Communications, Electric, Gas, Sanitation"
438,1130866,HITTITE MICROWAVE CORP,2010-02-26,6,1,21,5,9,5,0,0,1,2,5,4,5,0,9894,405.509,77.031,0.189961259,61.04,0.0,-33.20773263,Manufacturing
439,921183,HMN FINANCIAL INC,2010-03-04,2,2,13,2,0,0,0,0,0,4,4,2,2,0,5043,880.618,-28.978,-0.032906436000000004,2.81,1.784,112.9537367,Retail Trade
440,912544,HOLLYWOOD MEDIA CORP,2010-03-19,4,0,23,1,1,4,0,0,0,1,1,3,2,0,8674,47.319,4.9060000000000015,0.103679283,1.64,0.0,-14.63414634,Manufacturing
441,354950,HOME DEPOT INC,2010-03-25,3,1,10,3,5,0,0,0,0,0,0,3,0,0,5415,40125.0,3338.0,0.083190031,36.77,1569.0,4243.241773,Retail Trade
442,773840,HONEYWELL INTERNATIONAL INC,2010-02-12,6,0,28,8,7,0,0,1,0,2,2,4,0,2,6284,37834.0,2022.0,0.053443992,53.16,948.0,1757.035365,Public Administration
443,850141,HORACE MANN EDUCATORS CORP /DE/,2010-03-01,3,0,70,9,9,1,2,2,0,3,1,3,2,1,23995,7005.541,80.862,0.011542578,18.04,14.288,48.49223947,"Finance, Insurance, and Real Estate"
